"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043062","BP","GO:0043062","extracellular structure organization",263,-0.5414819077653,-2.01713723219328,4.51398943080279e-10,1.23038454771025e-07,1.04585401736984e-07,1611,"tags=36%, list=12%, signal=32%","Mmp2/Col3a1/Col27a1/Antxr1/P4ha1/Hspg2/Kif9/Col5a2/Carmil2/Flrt2/Fkbp10/Tnfrsf1a/Serpinh1/Sulf1/Col6a1/Loxl3/Mmp28/Adamts7/Gpm6b/Col7a1/Col16a1/Ptx3/Ccn2/Adamts3/Itga8/Lamb1/Col18a1/Adamts14/Nid1/Hpn/Pdgfra/Adamts5/Col28a1/Col22a1/Tgfb1/Emilin1/Pxdn/Efemp2/Phldb2/Mmp12/Aplp1/Aebp1/Lox/Lamc1/Pdpn/Col5a1/Prickle1/Adamts1/Adamts9/Postn/Abi3bp/Adamtsl4/Loxl4/Col1a2/Col8a1/Fn1/Ccn1/Sh3pxd2b/Olfml2a/Has2/Col4a2/Col17a1/Prdm5/Col4a1/Mmp19/Tnfrsf1b/Loxl2/Fscn1/Ero1a/Tgfb2/Col1a1/Smoc1/Acan/Adamts12/Adamtsl5/Col9a3/Col5a3/Bcl3/Mmp10/Nox1/Noxo1/B4galt1/Mmp3/Adamts4/Tnfrsf11b/Meltf/Tnf/Cyp1b1/Mmp20/Mmp9/Mmp7/Il6/Mmp13/Mmp8"
"GO:0045229","BP","GO:0045229","external encapsulating structure organization",263,-0.5414819077653,-2.01713723219328,4.51398943080279e-10,1.23038454771025e-07,1.04585401736984e-07,1611,"tags=36%, list=12%, signal=32%","Mmp2/Col3a1/Col27a1/Antxr1/P4ha1/Hspg2/Kif9/Col5a2/Carmil2/Flrt2/Fkbp10/Tnfrsf1a/Serpinh1/Sulf1/Col6a1/Loxl3/Mmp28/Adamts7/Gpm6b/Col7a1/Col16a1/Ptx3/Ccn2/Adamts3/Itga8/Lamb1/Col18a1/Adamts14/Nid1/Hpn/Pdgfra/Adamts5/Col28a1/Col22a1/Tgfb1/Emilin1/Pxdn/Efemp2/Phldb2/Mmp12/Aplp1/Aebp1/Lox/Lamc1/Pdpn/Col5a1/Prickle1/Adamts1/Adamts9/Postn/Abi3bp/Adamtsl4/Loxl4/Col1a2/Col8a1/Fn1/Ccn1/Sh3pxd2b/Olfml2a/Has2/Col4a2/Col17a1/Prdm5/Col4a1/Mmp19/Tnfrsf1b/Loxl2/Fscn1/Ero1a/Tgfb2/Col1a1/Smoc1/Acan/Adamts12/Adamtsl5/Col9a3/Col5a3/Bcl3/Mmp10/Nox1/Noxo1/B4galt1/Mmp3/Adamts4/Tnfrsf11b/Meltf/Tnf/Cyp1b1/Mmp20/Mmp9/Mmp7/Il6/Mmp13/Mmp8"
"GO:0051249","BP","GO:0051249","regulation of lymphocyte activation",415,-0.468783697056686,-1.80441370864143,6.4598744830855e-09,1.29741479091864e-06,1.10283120330349e-06,1784,"tags=28%, list=13%, signal=25%","Gnrh1/Bmp4/Dux4/Cd28/Gpnmb/Tbx21/Cd47/Il12rb1/Runx1/Il4r/Sox12/B2m/Cebpb/Fcgr2b/Carmil2/Ikzf3/RT1-DOb/Tnfrsf9/Bcl6/Slc7a1/Arg1/Flot2/Cdkn1a/Tbc1d10c/Loxl3/Mdk/RT1-CE16/Mif/Foxn1/Foxp3/Mnda/Rhoh/Il2ra/Cd3e/Btn2a2/Fgr/RT1-M3-1/Pla2g2f/Cd300a/Efnb3/Nfkbid/Lef1/Anxa1/Cd44/Tgfb1/Cgas/Runx3/Icos/Slamf1/Lgals9/Ido1/Cd276/Gli3/Il2rg/Tnfrsf4/Arg2/Pf4/Clec7a/Il4i1/Ccr7/Scgb1a1/Ephb6/Nlrp3/Bid/Cd274/Pla2g5/Nfkbiz/Tigit/Fgf10/Hspb1/Cd80/Slc4a1/Clcf1/Tnfsf18/Samsn1/Tnfrsf1b/Sh3kbp1/Fcgr3a/Egr3/Themis2/Fcho1/Cd40/Pla2g2a/Lst1/Thy1/Ccdc88b/Tnfsf9/Tnfaip3/Bst1/Ccl2/Adam8/Adora2a/Prdm1/Lag3/Zc3h12a/Irgm/Mill1/Tnfrsf13b/Ceacam1/Lilrb4/Pla2g2d/Ripk3/Pglyrp1/Gata3/Il1b/Il23a/Nod2/Il1a/Socs1/Mzb1/Cyp26b1/Sh2d1b2/Tnfsf11/Cd19/Tac1/Il6/Cdkn2a/Lgals5"
"GO:0006631","BP","GO:0006631","fatty acid metabolic process",334,0.444945699962462,1.84605388544205,7.34986815608429e-09,1.43831266069834e-06,1.22259750191491e-06,1945,"tags=34%, list=14%, signal=30%","Edn2/Ptgis/Cyp2c24/Pck1/Fabp2/Cyp4f1/Akr1c14/Hpgd/Pla2g10/Cyp2d3/Acaa1b/Acsbg1/Lipg/Snca/Akr1c15/Pla2g3/Cyp2c55/Ppara/Fmo2/Prkaa2/Slc27a6/Hpgds/Ltc4s/Ppargc1a/Gstm1/Elovl6/Acad11/Acss1/Cyp2d2/Ehhadh/Prkar2b/Slc45a3/Per2/Acss2/Alox5/Adtrp/Ucp3/Cyp4v3/Ces2h/Ech1/Acadsb/Pnpla3/Fa2h/Acads/Phyh/Acot3/Pla2g2c/Hadh/Cyp4f40/Ephx1/Acadm/Cyp2j4/Tbxas1/Acat2l1/Nudt7/Echdc3/Mid1ip1/Acsbg2/Mlxipl/Acsf2/Fabp1/Agt/Abcd3/Hnf4a/Nudt19/Rgn/Cyp2t1/Decr1/Cd36/Acot1/Ptgs1/Cpt1a/Abhd1/Pcca/Ptgr3/Daglb/Aldh3a2/Mgll/Eci1/Faah/Appl2/Erlin1/Acaa2/Cnr1/Ephx2/Slc27a4/Pdk2/Eci2/Irs2/Mgst3/Pink1/Alkbh7/Fabp4/Amacr/Tysnd1/Prkab1/Adh4/Elovl7/Echs1/Gstm7/Gstm2/Ilvbl/Sirt1/Cryl1/Acot2/Akr1b1/Cyp2u1/Naaa/Etfb/Ptges3l1/Acox1/Acbd5/Gstm4/Pnpla8"
"GO:0097530","BP","GO:0097530","granulocyte migration",134,-0.594810003647317,-2.03831528835403,4.42547636599936e-08,6.93997923373819e-06,5.89913549839023e-06,1335,"tags=36%, list=10%, signal=33%","Mdk/Tlr2/Cd300a/Fcgr2a/Fcer1g/Cx3cl1/Anxa1/C5ar2/Slamf1/Pf4/Trem3/Ccr7/Pde4b/Cmklr1/Slit2/Ccl11/Lbp/Spp1/Ednra/Tnfaip6/Tnfsf18/Cxcl13/Tgfb2/Ccl7/Bst1/Ccl2/Adam8/Ccl12/Ccl20/Sell/Ccl9/Il1b/Cxcr2/Il23a/Nod2/Csf3r/Il1a/Trem1/Ccl4/Il17a/Cxcl3/Ccl3/Cxcl6/Ccl25/S100a8/S100a9/Cxcl1/Cxcl2"
"GO:0051336","BP","GO:0051336","regulation of hydrolase activity",215,-0.518331928499993,-1.88965318524454,1.16202711589834e-07,1.58367695509574e-05,1.34616036001531e-05,1742,"tags=25%, list=13%, signal=22%","Sipa1/Hip1r/Rasgrp4/Gpr55/Sema4d/Cst7/Psme2/Serpina3n/Cyfip2/Serpinh1/Apoa5/Tbc1d10c/Serpine2/Timp3/Arhgap15/Cx3cl1/Anxa1/Chn2/Usp6nl/Arhgap25/Chn1/Serping1/Ralgdsl3/Tiam1/Nlrp3/Bid/Ccl11/Oasl/Ccl7/Thy1/Ccl2/Ccl12/Ccl20/Serpinb8/Serpinf1/Ccl9/Serpine1/Gpihbp1/Oas3/Oas1a/Oasl2/Oas1b/Oas1i/Serpinb11/Ccl4/Fetub/Serpina3a/Ccl3/Ccl25/Serpinb2/Oas2/Serpinb3a/Serpinb3"
"GO:0042330","BP","GO:0042330","taxis",375,-0.445428751879685,-1.69787564363923,9.94527882249923e-07,9.73107281709155e-05,8.27162663739038e-05,1611,"tags=31%, list=12%, signal=28%","Ccl27/Csf1/Ccr4/Sema4f/S100a4/Hbegf/Eng/Ptgdr2/Bmp4/Rin3/Sema4d/Mmp2/Slamf9/Ccr5/Cxcr4/Slit3/Tpbg/Gpsm3/Flrt2/Vegfa/Stap1/Dock4/Angpt1/Mdk/Mif/Mmp28/Sema5b/Prkd1/Hgf/Lgmn/Fcgr2a/Fcer1g/Pdgfb/Unc5c/Cx3cl1/Lef1/Pdgfra/Anxa1/Robo2/Flt1/C5ar2/Tgfb1/Pdgfrb/Lgr6/Slamf1/Lgals9/Epha2/Lox/Ednrb/Agrn/Efna5/Pf4/Trem3/Fgf2/Ccr7/Pde4b/Tmsb4x/Cmklr1/Tiam1/Sema3f/Trpm2/Cyp7b1/Slit2/Fn1/Ccl11/Ccn1/Retnlg/Lbp/Padi2/Fgf10/Spp1/Hspb1/St6gal1/Ednra/Tnfaip6/Tnfsf18/Egr3/Sema7a/Cxcl13/Tgfb2/Sema3c/Ccl7/Bst1/Ccl2/Adam8/Ccl12/Angpt2/Ccl20/Nrg1/Gja1/Sell/Wnt7b/Ccl9/Il1b/Cxcr2/Il23a/Nod2/Csf3r/Serpine1/Pgf/Trem1/Lrp2/Mmp9/Tnfsf11/Ccl4/Cxcl3/Ccl3/C3/Cxcl6/Ccl25/S100a8/S100a9/Cxcl1/Cxcl2/Prok2"
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion",333,-0.460941169739739,-1.74934741097496,1.08970018421387e-06,0.000105273313998991,8.94846400441049e-05,1715,"tags=29%, list=13%, signal=26%","Gnrh1/Bmp4/Cd28/Gpnmb/Sema4d/Tbx21/Cd47/Il12rb1/Runx1/Il4r/Sox12/B2m/Cebpb/Carmil2/RT1-DOb/Bcl6/Slc7a1/Arg1/Flot2/Loxl3/Mdk/RT1-CE16/Foxp3/Rhoh/Il2ra/Cd3e/Btn2a2/RT1-M3-1/Pla2g2f/Cd300a/Efnb3/Nfkbid/Lef1/Anxa1/Cd44/Sele/Tgfb1/Msn/Runx3/Icos/Slamf1/Lgals9/Ido1/Cd276/Gli3/Il2rg/Arg2/Pf4/Il4i1/Ccr7/Scgb1a1/Ephb6/Nlrp3/Cd274/Pla2g5/Nfkbiz/Tigit/Has2/Lrg1/Hspb1/Nt5e/Cd80/Slc4a1/Tnfsf18/Egr3/Icam1/Fcho1/Pla2g2a/Thy1/Ccdc88b/Tnfsf9/Ccl2/Adam8/Adora2a/Lag3/Zc3h12a/Irgm/Selp/Ceacam1/Lilrb4/Pla2g2d/Olr1/Gata3/Sell/Il1b/Il23a/Ass1/Il1a/Socs1/Tnf/Tnfsf11/Il6/Ccl25/S100a8/S100a9/Cdkn2a/Lgals5"
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1",121,-0.588587221802369,-1.99150762440196,1.19790405996619e-06,0.000110149443200746,9.36294574707879e-05,1343,"tags=34%, list=10%, signal=31%","Psmb9/Adamts7/Mapk11/Xdh/Il1rn/Cx3cl1/Pdgfra/Nfkbia/Irak3/Fn1/Ccl11/Has2/Il1r2/Gbp2/Icam1/Gbp1/Cd40/Ccl7/Ccl2/Adamts12/Ccl12/Ccl20/Inhbb/P2ry2/Ccl9/Il1b/Mmp3/Serpine1/Il1a/Chi3l1/Acod1/Mmp9/Ccl4/Lcn2/Il17a/Zbp1/Ccl3/Il6/Ccl25/Cxcl2/Nos2"
"GO:0070661","BP","GO:0070661","leukocyte proliferation",307,-0.470469324129632,-1.76862760426221,1.34715775356759e-06,0.000120958917355622,0.000102817749043183,2294,"tags=35%, list=17%, signal=30%","Npr3/Glmn/Gpr183/Tnfrsf21/Vcam1/Prnp/Tgfbr2/Cd6/Hhex/Ctla4/Il33/Tyrobp/Csf2ra/Il9r/Csf1/Bcl2l1/Tp53/Myc/Gnrh1/Bmp4/Cd28/Gpnmb/Il12rb1/Cxcr4/Cebpb/Fcgr2b/Carmil2/Ikzf3/Satb1/Tnfrsf9/Bcl6/Slc7a1/Ctps1/Arg1/Cdkn1a/RT1-CE16/Mif/Tcirg1/Foxp3/Mnda/Il2ra/Cd3e/Btn2a2/Cnn2/Junb/RT1-M3-1/Pla2g2f/Cd300a/Cx3cl1/Lef1/Anxa1/Cd44/Tgfb1/Msn/Slamf1/Lgals9/Ido1/Cd276/Tnfrsf4/Arg2/Il4i1/Slfn2/Scgb1a1/Ephb6/Clu/Bid/Cd274/Pla2g5/Nfkbiz/Fgf10/St6gal1/Cd80/Slc4a1/Clcf1/Enpp3/Csf2rb/Tnfsf18/Tnfrsf1b/Fcgr3a/Cd40/Pla2g2a/Lst1/Ccdc88b/Tnfsf9/Bst1/Prdm1/Slc11a1/Ccl12/Irgm/Tnfrsf13b/Ceacam1/Lilrb4/Ebi3/Gja1/Pla2g2d/Ripk3/Il1b/Cd79a/Il23a/Il1a/Mzb1/Tnfsf11/Cd19/Tac1/Il6/Cdkn2a/Lgals5"
