"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor",242,-0.537755138119751,-1.87138783190176,6.79509155233567e-07,0.000192301090931099,0.00017532130952576,1354,"tags=25%, list=10%, signal=23%","Card14/Aim2/Abcc2/Eda2r/Xdh/Postn/Cyba/Traf3/Wdr35/Naip6/Tnfrsf18/Ccl7/Gch1/Gbp4/Fas/Nfkbia/Cx3cl1/Fos/Has2/Abcb1b/Cd40/Tnfrsf4/Zfp36/Ubd/Ccn1/Casp1/Ccl11/Ccl12/Tnfrsf1b/Mmp3/Slc11a2/Ocstamp/Tmsb4x/Ccl2/Chi3l1/Rora/Hspa1a/Mmp8/Il18bp/Mmp9/Ccl4/Gbp1/Zc3h12a/Ptgs2/Ccl3/Birc3/Casp4/Ccl20/Ass1/Tnfsf11/Ggt1/Lcn2/Acod1/Cyp1b1/Gata3/Tnf/Adipoq/Ccl25/Nos2/Il6/Reg3b"
"GO:0030216","BP","GO:0030216","keratinocyte differentiation",104,-0.652418947154797,-2.06281264183804,9.47640732803589e-07,0.000249686994460422,0.000227640158609588,1211,"tags=30%, list=9%, signal=27%","Trim16/Ugcg/Cdkn1a/Fosl2/Krt90/Krt81/Anxa1/Plec/Krt17/Dnase1l2/Krt85/Zfp36/Sprr1a/Epha2/Grhl1/Pnpla1/Krt79/Cyp26b1/Nfkbiz/Cyp27b1/Krt36/Krt87/Il1a/Tgm1/Il17a/Msx2/Krt84/Abca12/Cdkn2a/Reg3g/Reg3b"
"GO:0071216","BP","GO:0071216","cellular response to biotic stimulus",267,-0.524535023899226,-1.83977114963593,1.12172692052033e-06,0.000268834508659071,0.000245096987622966,1426,"tags=26%, list=10%, signal=24%","Fcgr3a/Irak3/Mir24-2/Eif2ak3/Abcc2/Irf3/Hif1a/Cda/Ppp1r15b/Abca1/Notch2/Ly96/Tlr2/Trim5/Plscr2/Cd55/Cd274/Hmgcs2/Vwf/Plscr1/Mir142/B2m/Gbp4/Nfkbia/Cx3cl1/Sbno2/Abcb1b/Cd40/Cd80/Bid/Scimp/Zfp36/Casp1/Ldoc1/Irgm/Tnfrsf1b/Pde4b/Ccl2/P2ry2/Arid5a/Arg2/Cmpk2/Mmp8/Nfkbiz/Plau/Tnip3/Nod2/Mmp9/Il1b/Gbp1/Tnfaip3/Prdm1/Zc3h12a/Ccl20/Serpine1/Ass1/Cxcl3/Cxcl6/Lcn2/Acod1/Tnf/Il10/Socs1/Il1a/Cxcl2/Cxcl1/Nos2/Cr2/Il6/Csf3"
"GO:0048525","BP","GO:0048525","negative regulation of viral process",86,-0.66615981874837,-2.06408033601508,1.26286520400175e-06,0.000292410697690224,0.000266591448806495,1150,"tags=30%, list=8%, signal=28%","Trim5/Crebbp/Isg20/Ifih1/Plscr1/Shfl/Oasl/Zfp36/Mx1/Ch25h/Znfx1/Hmox1/Apobec3/Oas1a/Bst2/Oas1b/Oas1i/Ly6e/Trim15/Oas3/Rsad2/Oasl2/Mx2/Tnf/Oas2/Trim10"
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis",136,-0.584916165622832,-1.90310963297949,7.05049590046114e-06,0.00128268664703389,0.00116942811702386,533,"tags=12%, list=4%, signal=12%","Serpina10/Serpinf2/Chac1/Acp4/Tm4sf20/Ctsz/Fetub/Serpinb2/Serpinb8/Serpine1/Serpina3a/Plat/Il10/Serpinb11/Cdkn2a/Serpinb3a/Serpinb3"
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response",79,-0.656628889316097,-2.01963428510973,9.16891256294725e-06,0.00162929443938325,0.00148543117115263,1716,"tags=35%, list=13%, signal=31%","Prkdc/Pparg/Arg1/Clec2d/Trim21/Tap2/Irak3/Klrd1/RT1-M3-1/Trafd1/Stat2/Lgals9/Cd96/RT1-CE16/Tap1/Otop1/Sh2d1b2/Dhx58/Parp14/Nlrc5/Tnfaip3/Oas1a/Ceacam1/Oas3/Mill1/Usp18/Acod1/Serpinb3a"
"GO:0051249","BP","GO:0051249","regulation of lymphocyte activation",416,-0.458927702394036,-1.67294512806394,1.05699943661463e-05,0.00179478504337165,0.00163630930327851,1805,"tags=25%, list=13%, signal=22%","Samsn1/Hfe/Ager/Mif/Cd47/Prkdc/Il12rb2/Cd44/Slamf1/Il7r/Arg1/Lst1/Flot2/Shld2/Ikzf3/Carmil2/Il2rg/Lilrb4/Fcgr3a/Tnfsf18/Cd300a/Pla2g2f/Cd3e/RT1-M3-1/Cd276/Icos/Rhoh/Slc7a1/Cdkn1a/Themis2/Cd55/Cd274/Lgals9/Tbc1d10c/Il27ra/Il15ra/Anxa1/Cd28/Clcf1/Lat/Tnfsf9/Pla2g5/Tnfrsf9/Vnn1/Nfkbid/B2m/Il2ra/Fgf10/Ephb6/Il12rb1/Slc4a1/Fas/Adam8/Rc3h2/Pla2g2a/Lag3/Il4r/Hspb1/RT1-CE16/Cd40/Cd80/Bid/Tnfrsf4/Tigit/Fcho1/Adora2a/Irgm/Tnfrsf1b/Sh2d1b2/Ccdc88b/Cyp26b1/Sh3kbp1/Ccl2/Bcl6/Arg2/Pglyrp1/Nfkbiz/Egr3/Nod2/Lax1/Il1b/Tnfaip3/Prdm1/Zc3h12a/Ripk3/Ceacam1/Efnb3/Tnfrsf13b/Il23a/Mill1/Tnfsf11/Gata3/Ido1/Tac1/Pla2g2d/Il10/Socs1/Il1a/Lgals5/Cd19/Mzb1/Il6/Cdkn2a"
"GO:0002526","BP","GO:0002526","acute inflammatory response",83,-0.643750256001419,-1.99575773738868,1.27992992727168e-05,0.00208083927112403,0.00189710554505801,1047,"tags=40%, list=8%, signal=37%","Hfe/Ednrb/C2cd4b/Mif/Pparg/Icam1/Fcgr3a/Stat3/Hif1a/Vwf/Plscr1/Vnn1/Ephb6/Saal1/Adam8/F3/Cxcr2/Il1b/Ptgs2/Npy/Ass1/B4galt1/Tnfsf11/Lcn2/Gata3/Tac1/Tnf/Pla2g2d/Il1a/C3/Il6/Reg3g/Reg3b"
"GO:0070661","BP","GO:0070661","leukocyte proliferation",310,-0.486767448928692,-1.73744381780404,1.35947502107867e-05,0.0021641142991796,0.00197302756348654,1682,"tags=26%, list=12%, signal=23%","Cd44/Slamf1/Il7r/Arg1/Enpp3/Lst1/Slc11a1/Ikzf3/Carmil2/Lilrb4/Fcgr3a/Tnfsf18/Cd300a/Pla2g2f/Cd3e/RT1-M3-1/Cd276/Slc7a1/Cdkn1a/Fosl2/Cd55/Cd274/Lgals9/Csf2rb/Anxa1/Cd28/Clcf1/Slamf6/Tnfsf9/Nf1/Pla2g5/Tnfrsf9/Il2ra/Slfn2/Fgf10/Ephb6/Il12rb1/Slc4a1/Rc3h2/Cx3cl1/Pla2g2a/RT1-CE16/Cd40/Cd80/Bid/Tnfrsf4/Satb1/Junb/Ccl12/Irgm/Tnfrsf1b/Ccdc88b/Zbtb32/Ocstamp/St6gal1/Gja1/Bcl6/Ebi3/Arg2/Nfkbiz/Il1b/Il9r/Prdm1/Ripk3/Ceacam1/Tnfrsf13b/Il23a/Tnfsf11/Ido1/Tac1/Pla2g2d/Il10/Il1a/Cd79a/Lgals5/Cd19/Cr2/Mzb1/Il6/Cdkn2a"
"GO:0006939","BP","GO:0006939","smooth muscle contraction",96,0.517016032785381,1.89276271367118,3.28774625779724e-05,0.00418694485930478,0.00381724644457932,1079,"tags=26%, list=8%, signal=24%","Ghrl/Nmu/Edn2/Npy1r/Edn3/Ptger3/Myh11/Atp1a2/Myocd/Tacr1/Agt/Adora2b/Sstr2/Trpa1/Ptgs1/Tbx2/Gucy1a1/P2rx1/P2rx3/Chrm3/Acta2/Cav1/Cd38/Scnn1b/Irag1"
"GO:0051346","BP","GO:0051346","negative regulation of hydrolase activity",42,-0.715965698027697,-1.99280874548588,3.61501662844515e-05,0.00452825279638515,0.00412841760949957,1451,"tags=33%, list=11%, signal=30%","Sema4d/Serpini1/Serpinb1b/Anxa1/Serpina10/Serpinf2/Fetub/Serpinb2/Serpinb8/Serpine1/Serpina3a/Serpinb11/Serpinb3a/Serpinb3"
"GO:0050433","BP","GO:0050433","regulation of catecholamine secretion",40,0.649853280923067,1.96999368303321,4.20376034737796e-05,0.0051807956152121,0.00472334227146814,1656,"tags=50%, list=12%, signal=44%","Chrna7/Ptger3/Kcna2/Adora3/Agt/Adora2b/Syt8/C5/Syt15/Cnr1/Chga/P2ry12/Syt7/Ptgs1/Syt13/Plcd1/Cxcl12/P2ry1/Prkcb/Kcnb1"
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process",213,-0.51242259894607,-1.76391254023106,6.57894147047267e-05,0.0073926017317473,0.00673985056526132,1862,"tags=26%, list=14%, signal=23%","F2rl1/Esr2/Grin1/Ncf2/Ager/Met/Ccn2/Olr1/Atp7a/Prdx3/Mir24-2/Stat3/Hif1a/Cdkn1a/Xdh/Pdk4/Cyba/Hk2/Mycn/Gch1/Prdx1/Sh3pxd2b/Pmaip1/Txnrd1/Sod2/Duox1/Ccn1/Nox4/Bnip3/Mmp3/Hba-a3/Prdx6/Arg2/Plau/Hbb/Nox1/Hba-a1/Nqo1/Duoxa1/Slc5a3/Zc3h12a/Birc3/Ripk3/Noxo1/Ier3/Duox2/Lcn2/Acod1/Cyp1b1/Tnf/Duoxa2/Cxcl1/Nos2/Il22/Cyp1a1"
"GO:0008544","BP","GO:0008544","epidermis development",288,-0.467253399189396,-1.65085845847991,7.44152821465447e-05,0.00812295958402497,0.00740571935708019,1211,"tags=26%, list=9%, signal=24%","Kazn/Egfr/Map2k1/Ctsl/Prkch/Adam9/Fuz/Zdhhc21/Lats2/Met/Slc44a4/Mif/Fzd3/Mfsd12/Klf7/Atp7a/Slc4a7/Errfi1/Fst/Dll1/Inhba/Trim16/Ugcg/Plod1/Cdkn1a/Fosl2/Vangl2/Krt90/Fzd6/Krt81/Anxa1/Plec/Pls3/Nf1/Krt17/Maff/Fgfr2/Fa2h/Mycn/Tgfb2/Dnase1l2/Fgf10/Krt85/Celsr1/Lama5/Fgf20/Satb1/Zfp36/Sprr1a/Cldn4/Epha2/Grhl1/Pnpla1/Krt79/Cyp26b1/Dlx3/Dkk1/Nfkbiz/Cyp27b1/Apcdd1/Fgf2/Tmprss13/Krt36/Krt87/Tnf/Il1a/Tgm1/Il17a/Msx2/Krt84/Abca12/Lhx2/Cdkn2a/Reg3g/Reg3b"
"GO:0071887","BP","GO:0071887","leukocyte apoptotic process",121,-0.565256387289202,-1.83169923662475,9.16999488801034e-05,0.00924992826440474,0.00843317907601383,2010,"tags=33%, list=15%, signal=28%","Fnip1/Faslg/Nr4a3/Rapgef2/Hsh2d/Traf3ip2/Mif/Bcl2l11/Cd44/Il7r/Casp8/Icam1/Ebf4/Hif1a/Siglec1/Cd274/Lgals9/Anxa1/Nf1/Tgfb2/Nfkbid/Il2ra/Fas/Adam8/Tnfrsf4/Slc7a11/Bcl3/St6gal1/Cxcr2/Arg2/Nfkbiz/Nod2/Ripk3/Ceacam1/Hcar2/Ido1/Il10/Lgals5/Il6/Cdkn2a"
"GO:0044706","BP","GO:0044706","multi-multicellular organism process",242,-0.48261325346401,-1.67949407829916,0.00010259051621051,0.0097565164300723,0.0088950365733637,1435,"tags=23%, list=10%, signal=21%","Prdx3/Vmp1/Ggn/Acsl4/Abcc2/Hif1a/Itga3/Fosl2/Cd55/Lgals9/Plec/Muc1/Adra2a/Tgfb2/Fas/Fos/Sh3pxd2b/Hspb1/Fosl1/Slc38a3/Angpt2/Ednra/Junb/Slc2a1/Ldoc1/Cldn4/Mmp3/Pappa/Alas2/Epor/Ccl2/Gja1/Lif/Cyp2d4/Ifi27/Arg2/Plau/Mmp9/Cyp27b1/Stc2/Prdm1/Ptgs2/Fosb/Pgf/Serpine1/B4galt1/Acod1/Mmp13/Mmp7/Adm/Endou/Ooep/Cyp1a1/Prl2a1/Reg3b"
"GO:0006979","BP","GO:0006979","response to oxidative stress",457,-0.429924024933701,-1.57942374567627,0.000108114060634592,0.00983451830129663,0.00896615104360564,2165,"tags=23%, list=16%, signal=20%","Pycr1/Traf6/Chchd2/Bcl2l1/Ngfr/Mapk13/Arl6ip5/Gclm/Nudt15/Prkcd/Fer/Egfr/Map2k1/Nr4a3/Ube3a/Adam9/Pdcd10/Htra2/Ager/Met/Stat1/Slc8a1/Mif/Slc4a11/Setx/Slc23a2/Arg1/Btg3/Mdm2/Atp13a2/Olr1/Tldc2/Atp7a/Naprt/Usp25/Prdx3/Ldha/Il18rap/Abcc2/Hif1a/Ppp1r15b/Xdh/Aldh3b1/Klf6/Tbc1d24/Anxa1/ND5/Apod/Gch1/Prdx1/Slc4a1/Fas/Rbm11/Trpm2/Fos/Hspb1/Txnrd1/Sod2/Fosl1/Duox1/Slc7a11/Ednra/Stk25/Ncoa7/Mgst1/Bnip3/Hmox1/Gpx2/Mmp3/ND6/Slc11a2/F3/Epor/Hba-a3/Prdx6/Plk3/Hbb/Nox1/Il18bp/Mmp9/Ero1a/Nqo1/Il1b/Dhrs2/Casp12/Nefm/Stc2/Areg/Tnfaip3/Zc3h12a/Ptgs2/Ripk3/Duox2/Tmigd1/Serpine1/Ggt1/Lcn2/Cyp1b1/Adipoq/Fabp1/Il1a/Il6/Cdkn2a/Reg3b"
