"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0140888","BP","GO:0140888","interferon-mediated signaling pathway",68,-0.679432638989704,-2.05923931445861,1.0058372899606e-05,0.00214243342761609,0.00192756070128708,1122,"tags=28%, list=8%, signal=26%","Irf3/Ikbke/Ifih1/Stat2/Samhd1/Mmp12/Nlrc5/Parp9/Ifi27/Parp14/Irgm/Otop1/Oas1a/Sting1/Oas3/Irf7/Usp18/Zbp1/Oas2"
"GO:0002683","BP","GO:0002683","negative regulation of immune system process",449,-0.432997854799135,-1.58630947044343,1.48115881990641e-05,0.00270417281691484,0.00243296112923975,2562,"tags=32%, list=19%, signal=27%","Nf1/C1qc/Tmem176a/Bpi/Cd300a/Fgr/Cd80/Ido1/Serpinb9/Fstl3/Mafb/Emilin1/Grn/Cd47/Fn1/Cd86/Axl/Rin3/Fcrl5/Dusp22/Tgfb1/Mif/Enpp3/Klrd1/Anxa1/Zdhhc12/Clec2d/Trim27/Ptprj/Ptprs/Cd274/Adar/Serping1/Myc/Tyrobp/Syt11/Fcer1g/Gpnmb/RT1-Db1/Arrb2/Il4r/Il12b/Lamp2/Cd200/Runx3/Cd200l2/Cd33/Zfpm1/Angpt1/Arg1/Thbs1/Milr1/Cd68/Gbp1/Thy1/Gnrh1/C5ar2/Pf4/Tap2/Trim21/Adora2a/RT1-CE16/Samsn1/Calca/Foxp3/Pdcd1/Irf4/Sh2d1b2/Cd276/Ypel4/Nfkbid/Tnfaip6/Tnfsf18/Vtcn1/Tmem178a/RT1-M3-1/Tbc1d10c/Btn2a2/Il2ra/Cx3cl1/Stat2/Ccl2/Samhd1/Cd300lf/Cd44/Mir221/Tigit/Gpx2/Mmp12/Lgals9/Mdk/Pla2g5/Hspb1/Tap1/Olfm4/Tnfrsf4/Trafd1/Fbxl2/Nlrc5/Padi2/Erfe/Tnfaip3/Lst1/Zpbp2/Tgfb2/Pla2g2a/Lilrb4/Apod/Dhx58/Zc3h12a/Pvrig/Hmox1/Nod2/Parp14/Shh/Ccl3/Prdm1/Irgm/Lag3/Mill1/Il10/Pla2g2d/Otop1/Arg2/Ceacam1/Slit2/Oas1a/Socs1/Tnf/Acod1/Alox15/Twist1/Tnfrsf11b/Pglyrp1/Oas3/Adipoq/Npy/Bst2/Usp18/Gata2/Ccl25/Lgals5/Cdkn2a/Fcrlb/Serpinb3a"
"GO:0007389","BP","GO:0007389","pattern specification process",362,-0.453114677903174,-1.63800850594522,1.59556001306818e-05,0.00276549264379698,0.00248813095948239,1748,"tags=21%, list=13%, signal=19%","Disp1/Fgf10/Ddit3/Snai1/Btg2/Bicc1/Ppp2r3a/Celsr1/Tgif1/Gdnf/Robo2/Scmh1/Bhlhe41/Cfap53/Ripply3/Dync2h1/Foxh1/Rarg/Dync2li1/Syngap1/Notch2/Hoxd11/Hoxd13/Meis3/Sema3c/Gas8/Gdf3/Sema3f/Hoxb9/Asb2/Prickle1/Mnx1/Dnah11/Wnt7b/Wnt6/Lama5/Wif1/Lef1/Tbr1/Tbxt/Ripply1/Gja1/Nog/Eomes/Hoxd10/Cited1/Fgfr2/Cyp26a1/Mdfi/Vangl2/Hoxd12/Shh/Isl1/Tbx3/Dnaaf3/Rfx4/Cyp26b1/Irx3/Chrd/Lhx2/Ttc8/Mdga2/Hoxd8/Hoxb4/Msx1/Hoxb3/Hoxd9/Hoxd4/Msx2/Lrp2/C3/Hoxd3/Hoxb5/Hoxb7/Hoxb6/Hoxb8/Ooep"
"GO:0071216","BP","GO:0071216","cellular response to biotic stimulus",269,-0.487627465179233,-1.71699251202836,1.90590627671082e-05,0.00298254884282011,0.0026834177739125,1789,"tags=29%, list=13%, signal=25%","Ogt/Stat1/Bid/Ddit3/Il12b/Ednrb/Trim5/Arg1/Tlr2/Plscr2/Eif2ak3/Zfp36/Ccl5/Bcl2l11/Ccr5/Cd68/Gbp1/Nlrp3/Pf4/Vldlr/Abca1/Sbno2/B2m/Plscr3/Mir24-2/Notch2/Cd6/Icam1/Irf3/Nfkbia/Tnfrsf1b/Vwf/Defa6/Cx3cl1/Ccl2/Nfkbiz/Scimp/P2ry2/Gbp5/Arid5a/Gbp4/Pde4b/Tnip3/Ldoc1/Tnfaip3/Il1b/Fcgr3a/Gbp2/Plau/Clec7a/Zc3h12a/Esr2/Nod2/Prdm1/Ass1/Irgm/Il1a/Mmp9/Cmpk2/Il10/Ccl20/Arg2/Serpine1/Cxcl3/Socs1/Tnf/Trem1/Acod1/Nuggc/Cxcl1/Cxcl6/Mmp8/Lcn2/Cxcl2/Il6/Nos2/Csf3"
"GO:0051336","BP","GO:0051336","regulation of hydrolase activity",218,-0.503921157537868,-1.72291629805309,2.02642315444476e-05,0.00310772254965648,0.00279603733773283,2112,"tags=25%, list=15%, signal=22%","Ctsk/Psme1/Anxa1/Arhgap9/Plxna1/Serping1/Ralgdsl3/Psme2/Timp3/Bid/Cyfip2/Tiam1/Ccl5/Plxnb1/Thy1/Nlrp3/Rasgrp4/Als2cl/Cyct/Ccl7/Serpinf2/Serpini1/Oasl/Arhgap25/Usp6nl/Chn1/Tbc1d10c/Apoa5/Ccl11/Cx3cl1/Ccl2/Spink2/Serpinf1/Chn2/Ccl3/Ccl4/Serpinb8/Serpina3a/Ccl20/Serpine1/Oas1a/Fetub/Ccl12/Oas3/Serpinb2/Oasl2/Oas1i/Oas1b/Gpihbp1/Ppp1r17/Ccl25/Oas2/Serpinb11/Serpinb3a/Serpinb3"
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis",136,-0.561713853386189,-1.83699372500607,2.33620676136577e-05,0.003512555577677,0.00316026813498271,1809,"tags=19%, list=13%, signal=17%","Timp3/Ogt/Trim39/Usp25/Thbs1/Tm4sf20/Trim21/Prkcg/Serpinf2/Serpini1/Chac1/Spink2/Serpinf1/Ctsz/Shh/Serpinb8/Serpina3a/Il10/Serpine1/Fetub/Plat/Serpinb2/Cdkn2a/Serpinb11/Serpinb3a/Serpinb3"
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis",102,-0.584767320765393,-1.85678654381244,3.7835803096158e-05,0.00491737183290405,0.00442419007122603,3061,"tags=44%, list=22%, signal=35%","Tmem176b/Lyn/Pirb/Rara/Gpr68/Irf1/Hlx/Inpp5d/Nf1/C1qc/Tmem176a/Fstl3/Mafb/Anxa1/Clec2d/Myc/Il4r/Runx3/Zfpm1/Pf4/Calca/Foxp3/Nfkbid/Tnfaip6/Tnfsf18/Tmem178a/RT1-M3-1/Cd44/Mir221/Mdk/Hspb1/Erfe/Lilrb4/Zc3h12a/Shh/Ccl3/Irgm/Lag3/Ceacam1/Socs1/Tnfrsf11b/Pglyrp1/Adipoq/Gata2/Cdkn2a"
"GO:0030216","BP","GO:0030216","keratinocyte differentiation",104,-0.577760723117953,-1.83563527864563,5.05809250660169e-05,0.00596699282163412,0.00536854061348461,1607,"tags=25%, list=12%, signal=22%","Exph5/Krt81/Zfp36/Prkch/Krt79/Pnpla1/Cyp27b1/Krt17/Nfkbiz/Wnt16/Dnase1l2/Grhl1/Krt85/Il1a/Sprr1a/Tgm1/Krt36/Cyp26b1/Krt87/Msx2/Abca12/Il17a/Krt84/Cdkn2a/Reg3g/Reg3b"
"GO:0042743","BP","GO:0042743","hydrogen peroxide metabolic process",44,-0.699962602254484,-1.9736563981811,0.000100472090565091,0.010137105137541,0.00912041664215523,1593,"tags=39%, list=12%, signal=34%","Noxa1/Prdx1/Txnrd1/Cyct/Sod2/Prdx6/Nox1/Duox2/Duox1/Nox4/Hp/Cyp1a1/Duoxa1/Duoxa2/Hba-a3/Hbb/Hba-a1"
"GO:0006939","BP","GO:0006939","smooth muscle contraction",99,0.526828831936929,1.81730984151877,0.000109100359788554,0.0105500905272661,0.0094919821700165,1604,"tags=33%, list=12%, signal=30%","Edn2/Tacr2/Nmu/Trpv1/Ghrl/Atp1a2/Npy1r/Adora2b/Tacr1/Sstr2/Ptger3/Myh11/Cd38/Edn3/Scnn1b/Gucy1a1/Chrm2/Myocd/Ptgs1/Ptger4/Cacna1c/Mkks/Chrm3/Dock5/Kcnma1/Agt/Abat/Kit/P2rx1/Prkg1/Mylk/Trpv4/Trpa1"
"GO:0035456","BP","GO:0035456","response to interferon-beta",42,-0.701963215940371,-1.95379490924335,0.000114178311738171,0.0108088801778802,0.00972481683082482,1751,"tags=45%, list=13%, signal=40%","Stat1/Aim2/Gbp7/Gbp1/Ifgga2l1/Ikbke/MGC105567/Gbp4/Shfl/Gbp2/Ifi47/Xaf1/Irgm/Igtp/Oas1a/Sting1/Acod1/Ifit3/Bst2"
"GO:0070085","BP","GO:0070085","glycosylation",180,0.437410738989501,1.64845861578373,0.000129277700021786,0.0115229591183166,0.0103672781019476,2701,"tags=33%, list=20%, signal=27%","St6galnac1/Abo3/Galnt18/Galnt5/A4gnt/St3gal3/St6galnac2/B3galt2/B3gnt3/Fut4/Slc35c1/Galnt14/Nans/B3gnt7/Galnt6/Gfpt1/Ramp1/Abo/B3gnt8/St3gal2/Mgat3/B3galt5/Fut9/B3gnt6/Fuom/Entpd5/Fut1/Pmm2/B3gnt4/Chp1/B3gnt2/Galnt10/Aqp11/Cog2/B3gnt5/Gorasp1/A4galt/Cog5/B4galt4/Galnt12/Cog6/Nus1/Trip11/Galnt7/Gba2/Mgat4b/Krtcap2/Gcnt2/Galnt3/Gfpt2/Tmtc2/Dpy19l4/Pofut2/Mogs/Tet1/C1galt1/Galnt1/Mlec/Fut2/Trak2"
"GO:0007600","BP","GO:0007600","sensory perception",286,0.384174220575978,1.50336513265069,0.000156758952918537,0.0130116954771867,0.0117067034782255,1346,"tags=23%, list=10%, signal=21%","Ccn3/Nmu/Pkhd1l1/Best2/Crybb1/Azgp1/Rgs9bp/Trpv1/Cryba4/Adora1/Hexb/Chrna7/Pgap1/Il18/Npy1r/Penk/Pigr/Scnn1g/Gjc3/Kcnq4/Cdh23/Coch/Thrb/Gnat3/Lpo/Scnn1a/Tlr4/Grin2d/Tbx1/Cabp4/Scnn1b/Ano1/Tmc1/Aqp4/Kcnj10/Atp8a2/Cxcl12/Fzd4/Tspear/Sema5a/Cyp3a9/Serpinb6a/Tmem150c/Nherf2/Myo1a/Ror1/Tmem100/Unc119/Cnnm4/Fam107b/Pdyn/Or5au1/Gstm1/Enpp1/Epas1/Ush1c/Mkks/Cacnb2/Kcnma1/Piezo2/Atf6/Ffar4/Kcnq1/Kit/Cpeb3/B3gnt2"
"GO:2000514","BP","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",67,-0.632256172981892,-1.90955001926382,0.000202083175365846,0.0156522604919728,0.0140824362716401,2095,"tags=42%, list=15%, signal=36%","Anxa1/Ripk2/Cd274/RT1-Db1/Il4r/Runx3/Nlrp3/Pf4/Cd3e/Foxp3/Nfkbid/Tnfsf18/Il2ra/Cd28/Nfkbiz/Cd44/Ager/Lgals9/Il12rb2/Zc3h12a/Irgm/Arg2/Ceacam1/Socs1/Il23a/Gata3/Il6/Lgals5"
"GO:0006631","BP","GO:0006631","fatty acid metabolic process",336,0.370737216057548,1.47871831596555,0.000245978787734286,0.0177940126825142,0.0160093840596873,1954,"tags=26%, list=14%, signal=23%","Fmo2/Pck1/Edn2/Ptgis/Cyp2c24/Fabp2/Akr1c14/Cyp2d3/Pla2g10/Akr1c15/Slc27a6/Alox5/Hpgd/Ucp3/Lipg/Hpgds/Prkar2b/Slc45a3/Ppargc1a/Gsta2/Cyp2t1/Acss2/Cyp2c55/Echdc3/Ltc4s/Prkaa2/Acss1/Ptgs1/Cyp4f1/Cyp4f40/Pla2g3/Rgn/Hnf4a/Phyh/Naaa/Nudt7/Pcca/Tbxas1/Elovl6/Irs2/Gstm1/Enpp1/Abhd1/Ppara/Acot7/Alox5ap/Cyp2f4/Appl2/Nudt19/Akr1b1/Agt/Cnr1/Ces2h/Cryl1/Acadsb/Acsbg1/Cyp4v3/Erlin1/Pdk2/Abcd3/Acads/Acat2l1/Abhd2/Echs1/Adtrp/Elovl7/Eci2/Acad11/Faah/Mmut/Aldh3a2/Acat1/Cyp2j4/Hadh/Tysnd1/Decr1/Ankrd26/Acadm/Cav1/Amacr/Acot2/Mecr/Cd36/Etfb/Ephx2/Ptgr2/Ehhadh/Eif6/Daglb"
"GO:0006813","BP","GO:0006813","potassium ion transport",151,0.45927512987986,1.6906372882906,0.000286987565134136,0.0196483986557906,0.0176777866718903,2022,"tags=35%, list=15%, signal=30%","Vip/Eef1a2/Casq2/Adora1/Slc9a3/Slc12a8/Kcnd3/Atp1a2/Ptger3/Slc9a2/Kcnq4/Edn3/Trpm5/Kcnb1/Fxyd1/Kcnj15/Kcnj5/Lrrc26/Kcnj10/Fhl1/Gja5/Kcnk3/Akap7/Kcnn4/Kcng3/Kcnk5/Wnk2/Lrrc55/Fxyd4/Atp12a/Kcnh3/Kcnh6/Kcnma1/Slc9a7/Ank2/Kcnmb1/Kcnq1/Slc12a3/Kcnk1/Atp1b1/Kcna2/Tmco3/Hcn2/Cdkn1b/Kcnip3/Cav1/Slc24a3/Cacna1d/Plcb4/Kcnn3/Letm1/Atp1a1/Kcnab1"
"GO:0043269","BP","GO:0043269","regulation of monoatomic ion transport",375,0.358242846402127,1.44680225358998,0.00030607333696664,0.0207696490961079,0.0186865826779633,1876,"tags=26%, list=14%, signal=23%","Tacr2/Cacng2/Vip/Scn7a/Ms4a1/Cd19/Casq2/Chrm1/Adora1/Slc9a3/Gcg/Kcnd3/Egf/Atp1a2/Casr/Ptger3/Chp2/Trpv3/Kcnq4/Edn3/Grin2d/Kcnb1/Fxyd1/Kcnj15/Cabp4/Kcnj5/Scnn1b/Tmc1/Kcnj10/Stim1/Fhl1/Cxcl12/Pik3cg/Cacnb1/Hecw2/Cracr2a/Akap7/Asph/Cacna1b/P2rx5/Atp2c2/Ms4a2/Nherf2/Kcng3/Cracr2b/Cacna1h/Fxyd6/Wnk2/Fxyd4/Cacna1c/Tspan13/Cacna2d1/Hrc/Scn3a/Scn4b/Rapgef3/Kcnh3/F2/Kcnh6/Sri/Usp2/Cacnb2/Kcnma1/Ank2/Kcnmb1/Agt/Nkain1/Sgk1/Cldn10/Cnr1/P2ry1/Kcnq1/Maob/Chp1/P2rx1/Gsto1/Atp1b1/Aplnr/Kcna2/Mylk/Slc6a4/Hcn2/Mir192/Hes1/Trpa1/Tf/Gjc2/Kcnip3/Calm1/Il16/Cav1/Cntn1/Vdac1/Vdr/Cacna1d/Pde4d/Plcb4"
"GO:0006690","BP","GO:0006690","icosanoid metabolic process",88,0.513398158082654,1.75240086834391,0.000352519821488633,0.0223398511667342,0.0200993032626055,1308,"tags=31%, list=9%, signal=28%","Dpep1/Edn2/Ptgis/Cyp2c24/Akr1c14/Cyp2d3/Pla2g10/Akr1c15/Alox5/Hpgd/Hpgds/Tlr4/Gsta2/Cyp2t1/Cyp2c55/Ltc4s/Ptgs1/Cyp4f1/Cyp4f40/Pla2g3/Tbxas1/Gstm1/Lta4h/Alox5ap/Cyp2f4/Akr1b1/Ces2h"
