"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002683","BP","GO:0002683","negative regulation of immune system process",427,-0.430072387305438,-1.83561656449679,1.65219831633101e-08,1.05102741533124e-05,9.01858476743754e-06,2347,"tags=30%, list=16%, signal=26%","Cd276/Lgals3/Rps19/Cd86/Twist2/RT1-Bb/Dhx58/Nrarp/Trim31/Parp3/Tap1/Dgkz/Gpnmb/Irf1/Tyro3/Tbc1d10c/RT1-Db1/Nlrc3/Igf2/Serping1/Gps2/Oas1a/Tgfb1/C1qc/C5ar2/Cptp/Foxp3/Samhd1/Inpp4b/Mif/Spink5/Loxl3/Myc/Il20rb/Gpx1/Ldlr/Dcst1/Gpr137/Tap2/Lgals9/Btn2a2/Spi1/Enpp3/Nme1/Grn/Tnfaip3/Laptm5/Thy1/Banf1/Cd59b/Tarbp2/Oas3/Cnn2/Gal/Zdhhc12/Cuedc2/Mnda/Socs1/Nme2/Lrrc32/Tmem176a/Trib1/Tgfb3/Bst2/Cd37/Mefv/Fcgr2b/Rin3/Zdhhc18/Tnfaip8l2/Zfpm1/Ccl21/Ccr2/Cd80/Ccl28/Vsir/Tmem178a/Rara/Cnr2/Mmp28/Cr2/Pirb/Sfrp1/Ceacam1/Zc3h12d/Cd22/Pla2g2a/Fgr/Fbn1/Ccl2/Pla2g5/Fcer1g/Grem1/Tigit/Hmox1/Col3a1/Stat6/Cd300a/Pla2g2f/Fcrl5/Cd68/Lag3/Apod/Clec2d/Nfkbid/Gpx2/Tyrobp/Cebpb/Zc3h12a/Aurkb/Lrrc17/Ada/Tnf/Cx3cl1/Dpp4/Pla2g2d/Masp1/Trem2/Npy/Lilrb4/Igf1/Olfm4/A2m/Ccl25/Lst1/Scgb1a1/Sftpd/Tnfaip6"
"GO:0030545","MF","GO:0030545","signaling receptor regulator activity",296,-0.467699657344954,-1.91946012206797,2.0836159763088e-08,1.14985835949727e-05,9.86662663067131e-06,2493,"tags=40%, list=17%, signal=34%","Nbl1/Tnfsf11/Bmp2/Gmfg/Pomc/Wfikkn1/Lgals3/Hdgf/Artn/Cd86/Ccl24/Ccl5/Cdc42ep2/Cxcl16/Gas6/Agrn/Pdgfb/Gpnmb/Il1b/Cntf/Dll1/Edn1/Nrtn/Cck/Igf2/Gdf15/Tgfb1/Metrnl/Enho/Ly6h/Mif/Prrt1/Agt/Pdgfa/Grn/Sema4a/Il12a/Apela/Sema6b/Dgkq/Adh7/Clcf1/Sfrp2/Pdyn/Ghrl/Cklf/C1qtnf12/Gal/Igsf1/Jag2/Ptn/Faslg/Il1rn/Tnfsf13/Il18/Hgf/Tgfb3/Sema5b/Tac4/Pspn/Ccl21/Cd80/Ccl28/Metrn/Inha/Bdnf/Cxcl1/C1qtnf9/Nenf/Hmgb2/Sst/Fbn1/Gdf7/Wnt11/Ccl2/Grem1/Retn/Ngf/Crhr2/Ly6g6e/Ccl9/Tnfsf9/Cxcl13/Lypd1/Ly6e/Ccl20/Osm/Sct/Hbegf/Apln/Tnf/Cx3cl1/Pthlh/S100a4/Spp1/Dpp4/Thpol1/Inhbb/Pcsk9/Prl2a1/Penk/Hspa1a/Npy/Ereg/Il1a/Ly6c/Lilrb4/Ccl7/Igf1/Timp1/Sectm1b/Ccl25/Gpihbp1/Thbs4/Areg/Angpt4/Reg3g/Crlf1/Reg3b"
"GO:0006936","BP","GO:0006936","muscle contraction",261,0.433821761351167,1.97274482238934,2.52094010002156e-08,1.26707526965447e-05,1.0872433543992e-05,1960,"tags=29%, list=14%, signal=25%","Myh1/Atp2a1/Actn3/Ttn/Arg2/Adra1a/Trim63/Ptgs2/Myl1/Ctnna3/Oxtr/Sgcd/Trpa1/Nos1/Myh2/Cacna2d1/Akap6/Tnni2/Gucy1a1/Prkg1/Atp1a2/Gper1/Tacr3/Ednrb/Gsn/Ptgs1/Tacr1/Tmod1/Dmd/Kit/Kcnd2/Calcrl/Slc8a3/Ank2/Cacnb2/Atp8a2/Kcnip2/Chga/Npnt/Scn3b/Tcap/Adra2b/Pde5a/Kcnd3/Fgf13/Myocd/Smad5/Adra1b/Stc1/Kcnn2/Gdnf/Rcsd1/Homer1/Slc8a1/Tmem38a/Cald1/Kcnj5/Glra1/Trpc1/Casq1/Abcc9/Prkca/Uty/Tmod2/Ryr3/Prkd1/Tbx2/Scnn1b/Akap9/Atp2b4/Tacr2/Edn2/Scn5a/Pik3ca/Cacna1c"
"GO:0002253","BP","GO:0002253","activation of immune response",421,-0.426458504654867,-1.82098176504743,2.62402333865797e-08,1.26707526965447e-05,1.0872433543992e-05,2347,"tags=25%, list=16%, signal=21%","Cd276/Lgals3/Cd86/Flot1/Bcar1/Cfp/RT1-Bb/Dhx58/Shc1/Cd3e/Trim31/Dgkz/Il1b/Irf1/Tyro3/RT1-Db1/Nlrc3/Plscr1/Serping1/Gps2/Oas1a/C1qc/C5ar2/Cptp/Foxp3/Cd14/Pde4b/Tlr1/Lgals9/Btn2a2/Fcho1/Tnfaip3/Cd36/Laptm5/Inava/Thy1/Nr4a3/Hras/Themis2/Cd59b/Tarbp2/Alpk1/Oas3/Zdhhc12/C3/Carmil2/Mnda/Zap70/Sh2b2/Nfkbiz/Mefv/Unc93b1/Fcgr2b/Oasl/Cd247/C1qb/C4b/Fcgr2a/C4a/Btnl4/Ninj1/Nectin2/Cmtm3/Fcna/Cr2/Myo1g/Ceacam1/Cd22/Cyba/Ly96/Tlr2/Fosl1/Fcer1g/Cd300a/Btnl9/Scimp/Nfam1/Fcrl5/Cd5l/Irf7/Nfkbid/Themis3/Zbp1/Tyrobp/Zc3h12a/Tifa/Cd79b/Ada/Tnf/Clec4e/Cfd/Masp1/Btnl5/C2/Sting1/Trem2/Hspa1a/Tlr9/Lilrb4/Trim15/Cd19/A2m/Fcnb/Lbp/Reg3g"
"GO:0000776","CC","GO:0000776","kinetochore",140,-0.572568494594675,-2.16518094607706,3.46597540165497e-08,1.57518387959919e-05,1.35162310090545e-05,2121,"tags=36%, list=15%, signal=31%","Cenpl/Mad2l1/Firrm/Knl1/Pinx1/Plk3/Ncapd3/Itgb3bp/Spdl1/Incenp/Cenpp/Zwilch/Cenpv/Cdt1/Ska1/Sgo2/Cenpi/Cenpn/Cenpf/Cenpq/Nsl1/Cenpe/Kif2c/Kntc1/Cenpu/Pmf1/Cenph/Bub1/Ttk/Nek2/Dsn1/Spc25/Ndc80/Aurka/Spc24/Hjurp/Cenpw/Ska3/Bub1b/Nuf2/Spag5/Sgo1/Plk1/Ccnb1/Plk5/Aurkb/Cdc20/Knstrn/Cenpt/Birc5/Cenpm"
"GO:0000775","CC","GO:0000775","chromosome, centromeric region",202,-0.515558749091788,-2.03820118562228,4.43041451841576e-08,1.90163236496001e-05,1.63173980333231e-05,2146,"tags=32%, list=15%, signal=28%","Suv39h1/Cenpl/Mad2l1/Firrm/Knl1/Pinx1/Snai1/Esco2/Plk3/Ncapd3/Itgb3bp/Spdl1/Incenp/Cenpp/Zwilch/Dnmt3b/Ncapg/Kmt5c/Cenpv/Cdt1/Ska1/Sgo2/Cenpi/Cenpn/Cenpf/Mki67/Top2a/Dscc1/Cenpq/Nsl1/Cenpe/Kif2c/Ncapd2/Kntc1/Cenpu/Pmf1/Cenph/Cdca8/Bub1/Ttk/Nek2/Dsn1/Mis18a/Spc25/Ndc80/Aurka/Spc24/Hjurp/Cenpw/Ska3/Bub1b/Nuf2/Spag5/Cebpb/Sgo1/Plk1/Ccnb1/Plk5/Aurkb/Cdc20/Knstrn/Cenpa/Cenpt/Birc5/Cenpm"
"GO:0006941","BP","GO:0006941","striated muscle contraction",144,0.510294656578927,2.1453592560655,7.79573150143512e-08,3.1699906094783e-05,2.72008404410185e-05,1960,"tags=31%, list=14%, signal=27%","Myh1/Atp2a1/Actn3/Ttn/Arg2/Adra1a/Myl1/Ctnna3/Sgcd/Nos1/Cacna2d1/Akap6/Tnni2/Atp1a2/Gsn/Dmd/Slc8a3/Ank2/Cacnb2/Atp8a2/Chga/Scn3b/Tcap/Pde5a/Kcnd3/Fgf13/Smad5/Adra1b/Stc1/Kcnn2/Rcsd1/Homer1/Slc8a1/Tmem38a/Kcnj5/Casq1/Abcc9/Uty/Ryr3/Prkd1/Akap9/Scn5a/Pik3ca/Cacna1c"
"GO:0000280","BP","GO:0000280","nuclear division",357,-0.438547847549256,-1.84123565274483,1.1775723711958e-07,4.54896206992937e-05,3.90334252304797e-05,1549,"tags=25%, list=11%, signal=23%","Anapc15/Fzr1/Sirt7/Zcwpw1/Spdl1/Aspm/Incenp/Banf1/Zwilch/Mastl/Brip1/Chek2/Ncapg/Kif11/Aaas/Cdt1/Kif23/Haspin/Cdca2/Prdm9/Reep4/Sgo2/Msx1/Kif14/Mnd1/Cenpi/Fignl1/Espl1/Bora/Psrc1/Trip13/Cdca5/Fanca/Mki67/Kif4a/Top2a/Racgap1/Ube2s/Nsl1/Cenpe/Kif2c/Ncapd2/Kntc1/Chtf18/Rad54b/Cdca8/Bub1/Ttk/Nusap1/Nek2/Dsn1/Ndc80/Fancd2/Mybl2/Aurka/Cit/Prc1/Cdk1/Osm/Bub1b/Tpx2/Nuf2/Spag5/Kifc1/Sgo1/Plk1/Ccnb2/Ccnb1/Aurkb/Cdc20/Tnf/Knstrn/Xrcc3/Ncaph/Ccne1/Kif18b/Rspo1/Eme1/Ankle1/Birc5/Sphk1/Ube2c/Hspa1a/Ereg/Il1a/Pttg1/Igf1/Msh5"
"GO:0005840","CC","GO:0005840","ribosome",238,-0.478884788190794,-1.92912752192294,2.27894212663629e-07,8.38433660494855e-05,7.19437469351145e-05,4159,"tags=45%, list=29%, signal=32%","Mrpl10/Mrps11/Mrps2/Rpl37/Rpl34/Mrpl48/Mrpl45/Mrpl13/mrpl24/Rpsa/Mrpl27/Rps11/Rpl7a/Mrpl37/Mrpl35/Rps2/Mrpl38/Zcchc17/Rpl17/Rps14/Rpl13/Mrpl2/Rpl12/Mrps7/Mrpl22/Repin1/Rps27a-ps2/Mrps18a/Zfp598/Mrps15/RGD1562402/Rps18/Mrpl42/Rpl18/Rps12/Rps5/Rps27l/Mrps25/Fau/Gadd45gip1/Mpv17l2/Mrpl52/Rps8/Mrps28/Rpl31/Mrpl58/Rplp0/Snu13/Nsun4/Rpl11/Rpl23a/Rps23/Rpl36/Mrps26/Rpl27/Rps19/Mrpl49/mrpl11/Rpl36al1/Ikzf4/Mrps16/Mrps27/Mrpl23/Rpl35/Oas1a/Rpl10a/Rpl38/Mrpl55/Rps27/Oscp1/Rps16/Mrps34/Mrpl36/Rpl37a/RGD1560821/Mrpl12/Uba52/LOC100363469/Mrpl41/Mrps24/Mrpl54/Rpl29/Rps28/Mrpl28/Rps29/Mrpl4/Nhp2/Mrpl17/Rps15/Rpl28/Mrpl14/Bco2/Rps12l2/RGD1564606/LOC108352688/Mrps12/Apod/LOC100362400/Rps27a-ps1/Rpl30l1/LOC100362987/Rpl22-ps2/RGD1565131/LOC100365839/LOC100360843/Rps4x-ps9/Rpl37l1"
"GO:0015934","CC","GO:0015934","large ribosomal subunit",107,-0.575767132946985,-2.09654706840535,3.34937633917282e-07,0.000117624007256587,0.000100930010450289,4241,"tags=56%, list=30%, signal=40%","Rpl13a/Mrpl10/Rpl37/Rpl34/Mrpl48/Mrpl45/Mrpl13/mrpl24/Mrpl27/Rpl7a/Mrpl37/Mrpl35/Mrpl38/Zcchc17/Rpl17/Rpl13/Mrpl2/Rpl12/Mrpl22/Mrps18a/RGD1562402/Mrpl42/Rpl18/Rps12/Mpv17l2/Mrpl52/Rpl31/Mrpl58/Rplp0/Snu13/Nsun4/Rpl11/Rpl23a/Rpl36/Rpl27/Mrpl49/mrpl11/Rpl36al1/Mrpl23/Rpl35/Rpl10a/Rpl38/Mrpl55/Mrpl36/Rpl37a/RGD1560821/Mrpl12/Uba52/Mrpl41/Mrpl54/Rpl29/Mrpl28/Mrpl4/Nhp2/Mrpl17/Rpl28/Mrpl14/RGD1564606/Rpl30l1/Rpl37l1"
"GO:0050808","BP","GO:0050808","synapse organization",499,0.341361464982576,1.64427913869333,3.69934520182641e-07,0.000124265830562221,0.000106629181149212,3006,"tags=33%, list=21%, signal=27%","Slitrk4/Nrxn3/Lrrn3/Six4/Slitrk5/Ephb1/Sema3a/Slc7a11/Oxtr/Gpr158/Zfp365/Pak3/Frmpd4/Elavl2/Frrs1l/Slit1/Gpm6a/Epha5/Epha7/Ky/Rims1/Sez6l/Slitrk2/Lrrtm3/Ppfia2/Grid1/Plxnc1/Dlg2/Epha4/Nptx1/Wasf3/Sema3e/Cacnb4/Clstn2/Cnksr2/Myo9a/Lzts1/Ptprd/Ube3a/Slc8a3/Sptb/Cntnap2/Ctnnd2/Ctnna2/Nrxn1/Cacnb2/Sdk2/Pdzrn3/Insr/Flrt1/Flrt2/Kirrel3/Slitrk6/Igf1r/Musk/Nefl/Clstn3/Lmx1a/Negr1/Map1b/Lrp4/Rock1/Erc2/Dock10/Nf1/Fgf13/Lgi2/Slitrk3/Nbea/Utrn/Gdnf/Snap91/Lrrtm4/Nfasc/Homer1/Filip1/Wnt5a/Add2/Cap2/Snap25/Asic2/Appl1/Septin7/Tanc2/Cadm1/Itgb3/Sybu/Dgkb/Dscam/Rapgef4/Adgrb2/Amigo1/Prkca/Lrrk2/Abl2/Pik3r1/Sparcl1/Zdhhc15/Ntng1/Fgfr2/Glrb/Akap5/Cx3cr1/Psd/Abi2/Myo5a/Fmr1/Magi2/Colq/Dhx36/Iqsec3/Dlgap1/Pgrmc1/Rims3/Ina/Nrcam/Lrrc24/Bsn/Igsf9b/Chmp2b/Slit2/Ntn1/Kif1a/Arhgap44/Mycbp2/Rps6ka5/Gabrb3/Nedd4/Ptprt/Gprasp3/Chat/Il1rap/Slc6a1/Epha3/Lhfpl4/Erc1/Cdh6/Col4a5/Pclo/Flrt3/Clstn1/Vps35/Tmem108/Kcnj8/Adam10/Lrrc4c/Mdga2/Eef2k/Wasl/Cdh2/Abhd17b/Pfn2/Adgrb3/Ogt/Plxna4/Nrg1/Sptbn2/Amigo2/Cbln2/Srgn/Robo1/Mef2c/Tnc/Dnm1l/Rheb/Rimbp2/Cask"
