"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032675","BP","GO:0032675","regulation of interleukin-6 production",145,-0.582675711803801,-2.09026743839956,7.97165732648287e-08,4.78728682675783e-05,4.39635287859715e-05,2149,"tags=37%, list=14%, signal=32%","Adora2b/Nr1h4/Ripk2/Irak3/Trpv4/Sirpa/Nlrc3/Card9/Tlr1/Syk/Bank1/Il17ra/Pycard/Foxp3/Cd200/Il1b/Il1rl2/Afap1l2/P2rx7/Laptm5/Unc93b1/Tlr7/Zc3h12a/Nckap1l/Cebpb/C5ar2/Ccn1/Tlr8/Cd36/Ticam2/Tmem106a/Nod2/Crhr2/Clec7a/Aif1/Trem2/Fcer1g/Ccr5/Tyrobp/Vegfd/Tnf/Tlr2/Lbp/Cd300ld/Tnfsf9/Spon2/Lep/Lpl/Scimp/Cd200r1/Il1a/Lilrb4/H19/Nos2"
"GO:0019221","BP","GO:0019221","cytokine-mediated signaling pathway",373,-0.467438108904672,-1.82572633852325,6.94745558295883e-08,4.78728682675783e-05,4.39635287859715e-05,1752,"tags=26%, list=12%, signal=23%","Syk/Irf3/Fzd4/Il7/Cxcr4/Il17ra/Pycard/Aim2/Casp1/Il12rb1/Il1b/Irf1/Il1rl2/Duox2/Cxcr3/Eda2r/Irf5/Tnfrsf1b/Nol3/Tmsb4x/Oas3/Laptm5/Spi1/Trim6/Trim65/Nfkbiz/Cd44/Ifitm3/Il2rb/Ackr1/Oas1a/Ext1/Nlrc5/Il15/Samhd1/Ccl2/Il23r/Ackr4/Mx1/Thpol1/Prlr/Lilrb2/Ikbke/Ccr10/Cxcl1/Ticam2/Il10ra/Socs1/Csf2rb/Duox1/Epor/Ccl4/Il3ra/Insl3/Usp18/Oas2/Sphk1/Il2rg/Ccr7/Cd300lf/Osmr/Csf2ra/Ifitm6/Osm/Ccl17/Pirb/Trem2/Il21r/Hspa1a/Fcer1g/Tnfrsf18/Zbp1/Ccr5/Mmp12/Tnf/Slit2/Sting1/Ptprn/Ccr9/Slit3/Apoa1/Cxcr2/Ccl20/Lep/Ccl9/Il1a/Ccr2/Lilrb3/Adipoq/Lilrb4/Ccl7/Ebi3/Csf3r/Ccl25/Cxcl6/Crlf1"
"GO:0031349","BP","GO:0031349","positive regulation of defense response",407,-0.45833740189754,-1.80249717034321,6.19128521144833e-08,4.78728682675783e-05,4.39635287859715e-05,2787,"tags=33%, list=19%, signal=28%","Ccl5/Flot1/Tradd/Prkdc/Tril/Atat1/Znrf1/Lilra5/Slamf6/Fbxl2/Irgm/Gfi1/Btk/Csf1r/Dpp4/Fcna/Tlr5/Tnfrsf11a/Casp4/Tyro3/Tnfsf11/Pik3ap1/Arrb2/Dhx58/Gpr4/Trim5/Lgals9/Nod1/Adora2b/Tlr13/Irf7/Nr1h4/Gsdmd/Ripk2/Pomc/Irak3/Hmgb2/RT1-M3-1/Tnip2/Srebf1/Klrd1/Trpv4/Ly96/Nlrc3/Card9/Slc15a3/Tlr1/Syk/Irf3/Gimap5/Il17ra/Pycard/Irf4/Aim2/Casp1/Il1b/Irf1/Lrrc14/Ninj1/Rnf125/Mefv/Oas3/Klrc3/Colec12/Spi1/Trim6/C3/Snca/Alpk1/Unc93b1/Nfkbiz/Lag3/Tlr7/Gbp2/Trim15/Gpsm3/Cebpb/Klri1/Oas1a/Cd40/Clec4a/Gbp4/Gbp7/Nlrc5/Nlrp3/Npas2/Ikbke/Cxcl1/Tlr8/Cd36/Ticam2/Adam8/Tarbp2/Fcgr2a/Nod2/Gbp5/Tac1/Fcgr1a/Tasl/Ccr7/Cd300lf/C2cd4a/Osm/Clec7a/Mmp2/Trem2/Cd81/Hspa1a/Fcer1g/Zbp1/Ccr5/Mmp12/Tyrobp/Serpine1/Tnf/Sting1/Coch/Mnda/LOC681325/Tlr2/Cd300a/Lbp/Ccn4/Tifa/Fabp4/Lpl/Penk/Scimp/Ccr2/Clec4e/C2cd4b/Lgals2/Fcnb/Reg3g"
"GO:0097529","BP","GO:0097529","myeloid leukocyte migration",201,-0.534709093311233,-1.97470449225509,1.60024101046151e-07,8.9236296919093e-05,8.19491843778447e-05,1618,"tags=28%, list=11%, signal=25%","Il17ra/B4galt1/Sell/Cd200/Il1b/Mcoln2/Ptpro/Ccn3/Pde4b/Ninj1/Cd177/Spi1/Myo1f/Itgam/Rin3/Nckap1l/Lgmn/Tafa4/C5ar2/Ccl2/Cxcl1/Adam8/Fcgr2a/Itgb2/Ccl4/Nod2/Ccr7/Aif1/Ccl17/Mmp2/Trem2/Cd81/Fcer1g/Serpine1/Vegfd/Slit2/Mmp9/Tlr2/Cd300a/Cxcr2/Lbp/Ccl20/Ccl9/Bst1/Mst1/Cd200r1/Fut7/Spp1/Il1a/Ccr2/Ccl7/Gp2/Csf3r/Ccl25/Cxcl6/Tnfaip6"
"GO:0043292","CC","GO:0043292","contractile fiber",201,0.494321013179144,2.00197662912462,1.8037158800839e-07,9.38773991721003e-05,8.62112902403612e-05,2910,"tags=36%, list=20%, signal=30%","Myh2/Nrap/Myoz1/Myl1/C16h10orf71/Actc1/Klhl40/Acta1/Cacna1s/Casq1/Actn2/Tnnt2/Kcnn2/Synpo2l/Capn3/Myo18b/Mypn/Synpo/Grk3/Alpg/Cavin4/Krt8/Ank1/Casq2/Tcap/Timp4/Jup/Pgm5/Obscn/Ahnak/Lmod1/Plec/Vcl/Fhod3/Ldb3/Pdlim3/Cst3/Flnc/Tmod1/Cfl2/Ank3/Cab39/Jph2/Synm/Fhl2/Syne1/Nexn/Scn8a/Actn4/Slc2a1/Myh11/Nos1/Rem1/Rtn2/Cald1/Myl9/Synpo2/Lrrc27/Pdlim5/S100a1/Svil/Dmd/Acta2/Ank2/Pdlim1/Ppp1r12a/Actg1/Ankrd23/Sptbn1/Dek/Parva/Tmod2/Asph"
"GO:0008544","BP","GO:0008544","epidermis development",288,0.437328157727713,1.83280791869798,2.34665740836843e-07,0.000114502214919577,0.00010515186584472,1778,"tags=25%, list=12%, signal=22%","Krt1/Krt85/Krt10/Krt75/Spink5/Ush2a/Krt17/Sox21/Foxq1/Grhl1/Cldn1/Fgf7/Tfap2a/Tgm1/Sfn/Grhl3/Krt80/Slitrk6/Anxa1/Epha2/Cdsn/Tmem132e/Krt7/Cldn4/Cd109/Lrp4/Krt84/Ptch1/Vangl2/Wnt16/Shh/Cysrt1/Slc4a7/Inhba/Foxn1/Znf750/Lgr5/Hey1/Pax6/Klf4/Apcdd1/Bmp4/Dsp/Pou2f3/Cdkn1a/Fa2h/Hes1/Plec/Bcl11b/Gli1/Hpse/Evpl/Insr/Nherf1/Mycn/Gsdme/Adam9/Flnb/Sult2b1/Fgfr3/Tgfb2/Pla2g10/Ntf3/Krt83/Runx1/Fzd3/Eda/Spint1/Rock1/Tmem79/Ldb2"
"GO:0030016","CC","GO:0030016","myofibril",192,0.50048336765874,2.01607215619145,3.1395016296848e-07,0.000144176995429113,0.000132403378326831,2910,"tags=36%, list=20%, signal=30%","Myh2/Nrap/Myoz1/Myl1/C16h10orf71/Actc1/Klhl40/Acta1/Cacna1s/Casq1/Actn2/Tnnt2/Kcnn2/Synpo2l/Capn3/Myo18b/Mypn/Synpo/Grk3/Alpg/Cavin4/Krt8/Ank1/Casq2/Tcap/Timp4/Jup/Pgm5/Obscn/Ahnak/Lmod1/Plec/Vcl/Fhod3/Ldb3/Pdlim3/Flnc/Tmod1/Cfl2/Ank3/Cab39/Jph2/Synm/Fhl2/Syne1/Nexn/Scn8a/Actn4/Slc2a1/Myh11/Nos1/Rem1/Rtn2/Cald1/Myl9/Synpo2/Lrrc27/Pdlim5/S100a1/Svil/Dmd/Ank2/Pdlim1/Ppp1r12a/Actg1/Ankrd23/Sptbn1/Parva/Tmod2/Asph"
"GO:0030017","CC","GO:0030017","sarcomere",171,0.506012862689023,1.99029859966684,3.48441418799539e-07,0.000151126786476,0.000138785643476237,2766,"tags=35%, list=19%, signal=28%","Myh2/Nrap/Myoz1/C16h10orf71/Actc1/Klhl40/Acta1/Cacna1s/Casq1/Actn2/Tnnt2/Kcnn2/Synpo2l/Capn3/Myo18b/Mypn/Synpo/Grk3/Cavin4/Krt8/Ank1/Casq2/Tcap/Timp4/Jup/Pgm5/Obscn/Lmod1/Plec/Vcl/Fhod3/Ldb3/Pdlim3/Flnc/Tmod1/Cfl2/Ank3/Cab39/Jph2/Fhl2/Syne1/Nexn/Scn8a/Actn4/Slc2a1/Nos1/Rem1/Rtn2/Myl9/Synpo2/Lrrc27/Pdlim5/S100a1/Dmd/Ank2/Pdlim1/Ppp1r12a/Ankrd23/Sptbn1"
"GO:0002253","BP","GO:0002253","activation of immune response",434,-0.438303408662405,-1.73984957312235,5.27296125484693e-07,0.000216663202718895,0.000198970299760457,2598,"tags=33%, list=17%, signal=28%","Fbxl2/Lcp2/Irgm/Gfi1/Ubash3a/Btk/Fcna/Tlr5/Casp4/Tyro3/Cd79b/Pik3ap1/Arrb2/Cfh/Dhx58/Cmklr1/Ptprc/Trim5/Lgals9/Gpld1/Nod1/C4b/Tlr13/Irf7/Fyn/Sh2b2/Cmtm3/Nr1h4/Thy1/Ripk2/RT1-Bb/Irak3/Skap1/RT1-Db1/Cd79a/Cd5l/Sla2/Fcgr2b/Tnip2/Colec10/Klhl6/Themis2/Klrd1/Carmil2/Ptpn2/Ly96/Btnl4/Nlrc3/Slc15a3/Tlr1/Syk/Irf3/Lime1/Pycard/Irf4/Aim2/C1qa/Foxp3/C1s/Il1b/Irf1/Fcho1/Btnl5/Lrrc14/Pde4b/Card11/Ninj1/Rnf125/Mefv/Oas3/Lax1/C1qb/Laptm5/Klrc3/Colec12/Zap70/C3/Alpk1/Unc93b1/Nfkbiz/C8g/Tlr7/Nfkbid/Gbp2/Tec/Trim15/Themis3/Zc3h12a/Nckap1l/Klri1/Oas1a/C5ar2/Cd40/Clec4a/Gbp4/Gbp7/Nlrp3/Tlr8/Cd36/Ticam2/Cd247/Tarbp2/Cd38/Fcgr2a/Nod2/Gbp5/Cfp/Cd3e/Tasl/Ccr7/Cd300lf/Clec7a/Myo1g/Trat1/Trem2/Cd81/Cd22/Hspa1a/Fcer1g/Zbp1/Nfam1/Tyrobp/Tnf/Cd8b/Sting1/C4a/Btnl9/Mnda/LOC681325/Tlr2/Cd300a/Lbp/RGD1308742/Tifa/C2/Scimp/Lilrb4/Clec4e/Cfd/Masp1/C6/Cfi/Fcnb/Reg3g"
"GO:0006909","BP","GO:0006909","phagocytosis",199,-0.520701540500956,-1.9222522538458,7.14453535318003e-07,0.000278886937511382,0.00025611279100268,2604,"tags=40%, list=17%, signal=33%","Sftpd/Xkr6/Btk/Abca7/Thbs1/Cela1/Tyro3/Cnn2/Tub/Cd302/Ptprc/Dysf/C4b/Rab39a/Fcgr2b/Colec10/Unc13d/Sirpa/Dock2/Syk/Abca1/Jmjd6/Srpx/Pycard/Xkr8/Il1b/P2ry6/Lrp1/P2rx7/Colec12/C3/Itgam/Elmo3/Pld4/Il2rb/Nckap1l/Tafa4/Fer1l5/Ncf4/Il15/Ccl2/Msr1/Cd36/Ticam2/Fcgr2a/Itgb2/Arhgap25/Nod2/Alox15/Timd4/Sphk1/Il2rg/Fcgr1a/Cd300lf/Clec7a/Myo1g/Ceacam4/Aif1/Slc11a1/Trem2/Fcer1g/Tyrobp/Tnf/C4a/Fgr/Ncf2/Tlr2/Apoa1/Myo7a/Cd300a/Lbp/Spon2/Lep/C2/Ccr2/Adipoq/Siglec1/Ptx3/Fcnb"
"GO:0030280","MF","GO:0030280","structural constituent of skin epidermis",12,0.921169906087466,2.18225093088055,9.39889809199301e-07,0.000349415225734235,0.000320881678719621,429,"tags=58%, list=3%, signal=57%","Krt1/Krt85/Krt10/Krt75/Krt80/Krt7/Krt84"
"GO:0031674","CC","GO:0031674","I band",124,0.549148262352249,2.07726107332064,1.13519265896899e-06,0.000369268712023788,0.000339113912291131,2725,"tags=40%, list=18%, signal=33%","Nrap/Myoz1/C16h10orf71/Actc1/Klhl40/Cacna1s/Casq1/Actn2/Kcnn2/Synpo2l/Capn3/Myo18b/Mypn/Synpo/Grk3/Cavin4/Krt8/Ank1/Casq2/Tcap/Jup/Pgm5/Obscn/Plec/Vcl/Ldb3/Pdlim3/Flnc/Cfl2/Ank3/Cab39/Jph2/Fhl2/Nexn/Scn8a/Actn4/Slc2a1/Nos1/Rem1/Rtn2/Myl9/Synpo2/Pdlim5/S100a1/Dmd/Ank2/Pdlim1/Ppp1r12a/Ankrd23"
"GO:0097530","BP","GO:0097530","granulocyte migration",129,-0.572772336350635,-2.02240070178183,1.0914937294623e-06,0.000369268712023788,0.000339113912291131,1972,"tags=33%, list=13%, signal=29%","Rac2/Prex1/Trpv4/Sirpa/Syk/Ednra/Il17ra/Sell/Il1b/Mcoln2/Pde4b/Cd177/Myo1f/Itgam/Nckap1l/C5ar2/Ccl2/Cxcl1/Adam8/Fcgr2a/Itgb2/Ccl4/Nod2/Ccr7/Ccl17/Fcer1g/Slit2/Tlr2/Cd300a/Cxcr2/Lbp/Ccl20/Ccl9/Bst1/Fut7/Spp1/Il1a/Ccl7/Gp2/Csf3r/Ccl25/Cxcl6/Tnfaip6"
"GO:0050900","BP","GO:0050900","leukocyte migration",339,-0.459956658034659,-1.78692319201477,1.0987771774253e-06,0.000369268712023788,0.000339113912291131,1618,"tags=24%, list=11%, signal=22%","Il17ra/B4galt1/Pycard/Sell/Cd200/Il1b/Mcoln2/Ptpro/Cxcr3/Ccn3/Pde4b/Ninj1/Cyp7b1/Gpr15lg/Selplg/Cd177/Spi1/Bdkrb1/Myo1f/Itgam/Rin3/Cd34/Itga2b/Tnfrsf14/Gpr18/Gpsm3/Trpm2/Nckap1l/Lgmn/Tafa4/Ext1/C5ar2/Ccl2/Nlrp3/Tbx21/Cxcl1/Adam8/Fcgr2a/Itgb2/Ccl4/Nod2/Ripk3/Apod/Ccr7/Dbh/Myo1g/Aif1/Ccl17/Mmp2/Trem2/Cd81/Fcer1g/Tnfrsf18/Ccr5/Serpine1/Vegfd/Tnf/Slit2/Ptn/Mmp9/Tlr2/Selp/Cd300a/Cxcr2/Lbp/Ccl20/Lep/Ccl9/Bst1/Mst1/Cd200r1/Fut7/Spp1/Il1a/Ccr2/Ccl7/Gp2/Csf3r/Ccl25/Cxcl6/Tnfaip6"
"GO:0048771","BP","GO:0048771","tissue remodeling",197,-0.521524836718783,-1.9220428078926,1.30501784653865e-06,0.000407530973117088,0.000374251644327357,2533,"tags=31%, list=17%, signal=26%","Csf1r/Lif/Plg/Cela1/Tnfrsf11a/Tnfsf11/Foxc1/Crb1/Hoxa3/Grem1/Gpr137/Abi3bp/Rac2/Bak1/Tf/Syk/Ednra/Il7/B4galt1/Jag1/Hand2/Nol3/Ctsk/Lrp1/Ltbp3/P2rx7/Fgf10/Car2/Agt/Ext1/Npr3/Ccl2/Iapp/Adam8/Cd38/Tcirg1/Ccdc154/Fcgr3a/Timp1/Nox4/Dbh/Mmp2/Bgn/Efna2/Ptn/Mmp9/Oscar/Clec10a/Sfrp1/Lep/Spp1/Sfrp4/Il1a/Ccr2/Gja5/LOC24906/Igf1/Eln/Nos2/Cthrc1/Ptprv"
"GO:0030545","MF","GO:0030545","signaling receptor regulator activity",322,-0.458453526029443,-1.77714817232944,1.94121806087186e-06,0.00058288805389333,0.000535288915489806,1597,"tags=28%, list=11%, signal=26%","Epha7/Jag1/Fgf2/Tnfsf10/Sema6b/Ngf/Tnfsf13/Il1b/Ccn3/Sectm1b/Ctf1/Cdc42ep2/Sectm1a/Gpr15lg/Gdf11/Wfikkn1/Fgf16/Igsf1/Bdnf/Fgf10/Fst/Tgfb3/Agt/Tafa4/Il15/Ccn2/Gmfg/Ccl2/Thpol1/Iapp/Ly6e/Cxcl1/Pglyrp1/Ccl4/Metrn/Insl3/Fgf14/Pspn/Sct/Faslg/Tac1/Lypd6b/Timp1/Erfe/C1qtnf12/Crhr2/Nts/Osm/Npy/Ccl17/Clec11a/Inha/Hspa1a/Gal/Vegfd/Tnf/Slit2/Prlh/Wnt9b/Gdf3/Ptn/Clec12a/Apoa1/Inhbb/Ntf4/Fbn1/Ly6c/Cd80/Prl2a1/Tnfsf9/Ccl20/Lep/Ccl9/Lypd1/Penk/Spp1/Il1a/Adipoq/Lilrb4/Ccl7/Apln/Angpt4/Retn/Igf1/Gpihbp1/Ccl25/Cxcl6/Reg3g/Crlf1/Reg3b"
"GO:0002699","BP","GO:0002699","positive regulation of immune effector process",243,-0.481985859200435,-1.81661334662088,3.15019300810309e-06,0.000848053683250373,0.000778800892130314,2369,"tags=33%, list=16%, signal=28%","Dhx58/Pld2/Ptprc/Sash3/Lgals9/Nod1/Adora2b/Ripk2/Tap2/Pomc/RT1-Db1/Rac2/RT1-M3-1/Colec10/Unc13d/Klrd1/Tnfrsf4/RT1-DMb/Card9/Syk/Hfe/Gimap5/Pycard/Casp1/Foxp3/Tnfsf13/Il1b/B2m/Irf5/Kmt5c/Cd177/P2rx7/Laptm5/Klrc3/RT1-CE1/Spi1/Trim6/C3/Itgam/Nfkbiz/Lag3/Tlr7/Pck1/Nfkbid/Tnfrsf14/Klri1/Cd40/Ccl2/Enpp3/Nlrp3/Tbx21/Cxcl1/Cd36/Ticam2/Fcgr2a/Itgb2/Nod2/RT1-N3/Fcgr1a/Fes/Clec7a/Trem2/Cd81/Hspa1a/Fcer1g/Cd37/Tyrobp/Tnf/Fgr/Tlr2/Rbp4/Cd300a/Lbp/Mzb1/Spon2/Scimp/Ccr2/Hmox1/C6/Fcnb"
"GO:0002757","BP","GO:0002757","immune response-activating signaling pathway",378,-0.442702427028389,-1.73056391549072,3.06495114397089e-06,0.000848053683250373,0.000778800892130314,2778,"tags=34%, list=19%, signal=28%","Flot1/Tril/Atat1/C3ar1/Znrf1/Rab29/Fbxl2/Lcp2/Irgm/Gfi1/Ubash3a/Btk/Fcna/Tlr5/Casp4/Tyro3/Cd79b/Pik3ap1/Arrb2/Dhx58/Cmklr1/Ptprc/Lgals9/Gpld1/Nod1/Tlr13/Irf7/Fyn/Sh2b2/Cmtm3/Nr1h4/Thy1/Ripk2/RT1-Bb/Irak3/Skap1/RT1-Db1/Cd79a/Sla2/Fcgr2b/Tnip2/Klhl6/Themis2/Klrd1/Carmil2/Ptpn2/Ly96/Btnl4/Nlrc3/Slc15a3/Tlr1/Syk/Irf3/Lime1/Pycard/Irf4/Foxp3/Irf1/Fcho1/Btnl5/Lrrc14/Pde4b/Card11/Ninj1/Rnf125/Mefv/Oas3/Lax1/Laptm5/Klrc3/Colec12/Zap70/Alpk1/Unc93b1/Nfkbiz/Tlr7/Nfkbid/Gbp2/Tec/Trim15/Themis3/Zc3h12a/Nckap1l/Klri1/Oas1a/C5ar2/Cd40/Clec4a/Nlrp3/Tlr8/Cd36/Ticam2/Cd247/Tarbp2/Cd38/Fcgr2a/Nod2/Gbp5/Cd3e/Tasl/Ccr7/Cd300lf/Clec7a/Myo1g/Trat1/Trem2/Cd81/Cd22/Hspa1a/Fcer1g/Nfam1/Tyrobp/Tnf/Cd8b/Sting1/Btnl9/Mnda/LOC681325/Tlr2/Cd300a/Lbp/Tifa/Scimp/Lilrb4/Clec4e/Fcnb/Reg3g"
"GO:0002764","BP","GO:0002764","immune response-regulating signaling pathway",395,-0.433723512271206,-1.70589713241865,3.09498021707436e-06,0.000848053683250373,0.000778800892130314,2598,"tags=32%, list=17%, signal=27%","Fbxl2/Lcp2/Irgm/Gfi1/Ubash3a/Btk/Fcna/Tlr5/Casp4/Tyro3/Cd79b/Pik3ap1/Arrb2/Dhx58/Cmklr1/Ptprc/Lgals9/Gpld1/Nod1/Tlr13/Irf7/Fyn/Sh2b2/Cmtm3/Nr1h4/Thy1/Ripk2/RT1-Bb/Irak3/Skap1/RT1-Db1/Cd79a/Sla2/Fcgr2b/RT1-M3-1/Tnip2/Klhl6/Themis2/Klrd1/Carmil2/Ptpn2/Ly96/Btnl4/Nlrc3/Slc15a3/Tlr1/Syk/Irf3/Lime1/Pycard/Irf4/Foxp3/Irf1/Fcho1/Btnl5/Lrrc14/Pde4b/Card11/Ninj1/Rnf125/Mefv/Oas3/Lax1/Laptm5/Klrc3/Colec12/Zap70/Alpk1/Unc93b1/Nfkbiz/Tlr7/Nfkbid/Gbp2/Tec/Trim15/Themis3/Zc3h12a/Nckap1l/Klri1/Oas1a/C5ar2/Cd40/Clec4a/Nlrp3/Tlr8/Cd36/Ticam2/Cd247/Tarbp2/Cd38/Fcgr2a/LOC498276/Nod2/Gbp5/Cd3e/Fcgr3a/Fcgr1a/Tasl/Ccr7/Cd300lf/Clec7a/Myo1g/Trat1/Trem2/Cd81/Cd22/Hspa1a/Fcer1g/Nfam1/Tyrobp/Tnf/Cd8b/Sting1/Btnl9/Mnda/LOC681325/Tlr2/Cd300a/Oscar/Lbp/Tifa/Scimp/Lilrb4/Clec4e/Fcnb/Reg3g"
