"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"rno05014","rno05014","Amyotrophic lateral sclerosis",298,-0.391745233048216,-1.64995950860316,1.21935228617158e-05,0.000284389178167907,0.000197789466019033,4052,"tags=48%, list=29%, signal=35%","Sod1/Nup88/Ndufb9/Nup214/Nup153/Rae1/Ndufs6/Pfn1/Uqcrh/Ndufb5/Ndufs8/Daxx/Ndufc1/Atf6/ND1/Ncbp1/Ndufb8/Chmp2b/Dctn3/Apaf1/Nxt2/Map2k3/Cox6b1/COX1/Nup188/Vcp/ATP6/Ndufa6/Mapk13/Atp5mc3/Ubqln1/Nup210/Cox6a1/Psmd7/Atxn2l/Mcu/Atp5po/Actr10/Ndufs5/Atp5mc1/Psma7/Psmd6/ATP8/Sec13/Ndufa12/Psmd4/Cycs/Hdac6/Nup160/Klc2/Psmc2/Derl1/Ndufs4/Ndufa5/Psmd1/Psmc6/Cox7c/Nup54/Psmd11/Mapk14/Psmd13/Ndufb6/Casp1/Pom121/Ndufb7/Psma4/Psmc1/Rac1/Nup93/Psmd2/Psmc3/Nup62/Psmd14/Psmb3/Psmb1/Hspa5/Psma1/Cox7b/Psmb4/Ndufa11/Nup133/Cox7a2/Adrm1/Ndufa4l2/Atf4/Nxt1/Nup37/Ndufab1/Bcl2l1/Psmd12/Psmc5/Alyref/Uqcr10/Nup205/Psmc4/Bax/Psma2/Psmd3/Psma3/Psmb2/Psmb7/Tp53/Psmd8/Nup107/Nup155/Ndc1/Psmb5/Eif2s1/Nup35/Psma6/Ndufa2/Cox4i2/Eif2ak3/Psmb6/Tubb5/Tubb2b/Nup85/Tuba1a/Nup43/Psma5/Nefh/Uqcrq/Ndufa4/Actb/Tomm40/Tubb4b/Tuba4a/Sigmar1/Tnfrsf1a/Actg1/Tnfrsf1b/Casp12/Pfn2/Tuba1c/ND6/Bid/Dnah17/Nrg1/Slc1a2/Tubb6/Gpx2/Tnf/Nefm/Nos2"
"rno05146","rno05146","Amoebiasis",84,-0.577246370805207,-2.03984152540925,1.45627708991601e-05,0.000305818188882361,0.000212693101290364,1345,"tags=26%, list=10%, signal=24%","Gnal/Il1r2/Tgfb2/Arg2/Prdx1l1/Lamc2/Tlr2/Lama1/Arg1/Hspb1/Lama5/Prdx1/Il1b/Tnf/Il10/Cxcl3/Cxcl2/Cxcl1/Nos2/Serpinb13/Serpinb3/Serpinb3a"
"rno03040","rno03040","Spliceosome",122,-0.472325364291633,-1.78042981752137,0.000205788531998037,0.00406734980890239,0.00282879591972534,4784,"tags=61%, list=35%, signal=40%","Cwc15/Tra2b/Hnrnpa3/U2af2/Isy1/Aqr/Dhx15/Srsf3/Prpf19/Smndc1/Hnrnpa1/Hnrnpk/Srsf9/Srsf1/Ctnnbl1/Hnrnpc/Tcerg1/Snrpb2/Sf3b4/Sf3a1/Plrg1/Ncbp1/Sf3b3/Srsf2/Pqbp1/Lsm8/Wbp11/Thoc1/Lsm5/Prpf4/Prpf38a/Thoc3/Pcbp1/Lsm6/Snrpe/U2af1/Sf3b6/Prpf31/Cherp/Snrnp27/Ddx39b/Bcas2/Sf3a3/Rbm17/Ppie/Phf5a/Usp39/Snrnp40/Snrpd1/Eftud2/Hspa8/Bud31/Sf3b5/Sf3a2/Magoh/Rbm8a/Snrpf/Snrpd3/Snrpb/Alyref/Eif4a3/Snrpd2/Ppil1/Ppih/Lsm3/Snrpa1/Snrpc/Lsm4/Snu13/Lsm7/Snrpg/Lsm2/Snrpa/Hspa1a"
"rno04115","rno04115","p53 signaling pathway",67,-0.56037715872712,-1.9228535730795,0.000260218775317592,0.00485741713926171,0.00337827883745645,2588,"tags=40%, list=19%, signal=33%","Siva1/Zmat3/Chek1/Pidd1/Ccnd3/Casp8/Bcl2l1/Bax/Cdk2/Tp53/Sfn/Zfp385a/Ppp1r13l/Ccnb2/Ccne2/Serpinb5/Cdkn1a/Pmaip1/Ccnb1/Bid/Gtse1/Cdk1/Gadd45g/Rrm2/Ccne1/Serpine1/Cdkn2a"
"rno05323","rno05323","Rheumatoid arthritis",68,-0.560849017235608,-1.92231486287479,0.000334695785570668,0.00591883073430235,0.0041164800219772,1256,"tags=29%, list=9%, signal=27%","Icam1/Tgfb2/Ccl3/Ctsl/Tlr2/Ccl12/Ccl2/Mmp3/Fos/Ccl20/Il1b/Tnf/Il23a/Il1a/Cxcl3/Cxcl6/Cxcl2/Cxcl1/Tnfsf11/Il17a"
"rno04911","rno04911","Insulin secretion",63,0.563823190047781,1.79531726872408,0.000387836129152068,0.00651564696975474,0.00453155898272416,2966,"tags=54%, list=22%, signal=43%","Gcg/Atp1a2/Kcnj11/Adcyap1r1/Ryr2/Abcc8/Adcy5/Prkacb/Snap25/Cacna1c/Pclo/Kcnn3/Kcnmb1/Adcy2/Adcy1/Atp1b2/Prkcb/Creb3l2/Prkca/Chrm3/Rapgef4/Plcb1/Plcb2/Trpm4/Kcnn4/Fxyd2/Adcy7/Creb1/Kcnma1/Adcy9/Cacna1d/Camk2g/Atp1a3/Atp1b1"
"rno03020","rno03020","RNA polymerase",30,-0.655765927044348,-1.87600779179123,0.000467257508419673,0.00747612013471476,0.00519955723654974,3595,"tags=73%, list=26%, signal=54%","Polr2e/Polr1h/Polr1c/Polr3a/Polr3b/Polr1a/Polr2g/Polr2i/Polr2j/Polr2f/Polr1b/Polr2h/Polr3e/Polr3d/Polr3g/Polr1e/Polr2c/Polr1f/Polr1g/Polr2d/Polr2k/Polr3h"
"rno04740","rno04740","Olfactory transduction",35,0.645751847714703,1.85367750469714,0.000582238844526454,0.00851827241452524,0.00592436239356078,1896,"tags=40%, list=14%, signal=35%","Ano2/Olr35/Olr1585/Pde1b/Prkacb/Olr59/Prkg1/Or5au1/Grk3/Slc8a3/Pde2a/Or51e1/Pde1c/Or13a27b"
"rno04630","rno04630","JAK-STAT signaling pathway",112,-0.468356018736022,-1.73369821308797,0.000583096028375239,0.00851827241452524,0.00592436239356078,873,"tags=16%, list=6%, signal=15%","Myc/Cdkn1a/Csf3r/Pim1/Clcf1/Osmr/Il4r/Csf2rb/Lif/Epor/Thpol1/Socs1/Il23a/Il10/Osm/Socs3/Il22/Csf3"
"rno04726","rno04726","Serotonergic synapse",76,0.516777981817639,1.71376290227886,0.000617847932074585,0.00864987104904419,0.00601588775967359,2090,"tags=37%, list=15%, signal=31%","Cyp2c24/Cyp2d3/Gabrb3/Slc18a2/Cacna1b/Alox5/Cyp2c55/Adcy5/Prkacb/Cacna1c/Ptgs1/Maob/Cyp2j4/Slc6a4/Kcnj5/Kcnd2/Itpr2/Prkcb/Prkca/Gnb5/Plcb1/Gng8/Cyp2d2/Cacna1a/Gnb4/Gng11/Gnb3/Plcb2"
"rno03320","rno03320","PPAR signaling pathway",59,0.550005458564264,1.72556034909742,0.000779798656737663,0.0104804939465542,0.0072890653387689,1216,"tags=24%, list=9%, signal=22%","Plin4/Pck1/Cyp8b1/Fabp6/Apoa1/Fabp2/Acaa1b/Ppara/Slc27a6/Acsbg1/Ehhadh/Cd36/Cyp27a1/Cpt1c"
"rno05133","rno05133","Pertussis",64,-0.522616381011022,-1.77444387129809,0.000880176509462253,0.0111039881865358,0.00772269855078616,713,"tags=17%, list=5%, signal=16%","Calml4/C2/Fos/Il1b/Tnf/Il23a/Il1a/Il10/Cxcl6/C3/Nos2"
"rno04261","rno04261","Adrenergic signaling in cardiomyocytes",110,0.467430412025938,1.63261003042863,0.000892284764989482,0.0111039881865358,0.00772269855078616,2374,"tags=35%, list=17%, signal=29%","Scn7a/Atp1a2/Ryr2/Ppp1r1a/Scn4b/Adcy5/Prkacb/Adrb1/Cacnb2/Cacnb1/Cacna1c/Cacna2d1/Tpm2/Atp2a3/Pik3cg/Adcy2/Agtr1a/Tnnt2/Agt/Adcy1/Pik3r6/Atp1b2/Kcnk2/Creb3l2/Prkca/Slc8a3/Adra1d/Rapgef4/Plcb1/Scn1b/Ppp2r2b/Cacnb3/Plcb2/Popdc2/Rps6ka5/Fxyd2/Kcnq1/Adcy7"
"rno04659","rno04659","Th17 cell differentiation",88,-0.4852865079644,-1.72881326084445,0.000929437857063055,0.0111532542847567,0.0077569625664661,1436,"tags=18%, list=10%, signal=16%","Il1rap/Mapk10/Nfkbib/Nfkbia/Irf4/Hif1a/Hsp90aa1/Cd3g/Il4r/Fos/Ebi3/Il1b/Gata3/Il23a/Il17a/Il22"
"rno00190","rno00190","Oxidative phosphorylation",110,-0.456657188989998,-1.69800705439601,0.00107451508336585,0.0124495540693423,0.00865852444672302,5731,"tags=75%, list=42%, signal=44%","Ndufa10/Lhpp/Atp6v0a1/Atp6v0e2/Ndufv3/Atp5f1c/CYTB/Tcirg1/Cox5b/Ndufs3/Atp6v1b2/Cyct/Ndufv1/Ndufs1/COX3/Ndufa8/Cox4i1/Ndufb11/Sdhc/Atp5pf/Atp5f1d/Uqcrb/Ndufa9/Atp5pd/ND3/Atp5pb/Ndufa13/Atp5mc2/Uqcrfs1/Ndufa3/COX2/Ndufc2/Ndufb3/Cox5a/Cox6c/Cyc1/Ndufb9/Atp6v1a/Ndufs6/Uqcrh/Ndufb5/Ndufs8/Ndufc1/ND1/Atp5me/Ndufb8/Cox6b1/COX1/ATP6/Ndufa6/Atp5mc3/Cox6a1/Atp5po/Ndufs5/Atp6v1e1/Atp6ap1/Atp5mc1/ATP8/Ndufa12/Cycs/Ndufs4/Ndufa5/Cox7c/Atp6v1d/Atp5mg/Ndufb6/Ndufb7/Atp6v0c/Cox7b/Ndufa11/Cox7a2/Ndufa4l2/Ndufab1/Atp5mf/Uqcr10/Atp6v1c2/Ppa1/Ndufa2/Cox4i2/Uqcrq/Ndufa4/ND6"
"rno01240","rno01240","Biosynthesis of cofactors",118,-0.437149667297051,-1.64145842314065,0.00128819599366818,0.0142951176350342,0.00994209309203509,2677,"tags=33%, list=19%, signal=27%","Flad1/Hmbs/Mthfd2l/Nfs1/Cmpk2/Adss/Adsl/Alas1/Coq7/Coq3/Naprt/Afmid/Umps/Fpgs/Ggh/Lipt1/Dhodh/Mthfd1/Akr1a1/Adss1/Nme1/Spr/Ak6/Pdxk/Shmt1/Nme2/Shmt2/Pdxp/Ctps1/Nqo1/Alpl/Mthfd1l/Ido1/Mthfd2/Bcat1/Psat1/Alas2/Ak4/Ugt2b7"
"rno04141","rno04141","Protein processing in endoplasmic reticulum",149,-0.412998166681815,-1.60926974413738,0.00131889478180375,0.0142951176350342,0.00994209309203509,4532,"tags=56%, list=33%, signal=38%","Sec63/Ube4b/Mbtps2/Dnajc3/Sec24a/Derl2/Sec31b/Edem2/P4hb/Canx/Ube2j2/Rad23a/Ube2d2/Lman2/Mogs/Ufd1/Capn1/Dnaja2/Stub1/Atf6/Dnajb12/Sec23b/Sar1a/Atf6b/Lman1/Vcp/Preb/Nploc4/Sar1b/Dnajc10/Svip/Ubqln1/Nsfl1c/Bcap31/Ube2d3/Syvn1/Hyou1/Ssr1/Pdia3/Rpn1/Sec13/Ube2d1/Rad23b/Bag1/Pdia6/Derl3/Derl1/Ddost/Erp29/Plaa/Hsp90ab1/Pdia4/Stt3a/Hspa5/Skp1/Hspa8/Calr/Dnajb11/Hsp90b1/Atf4/Dad1/Hsph1/Rpn2/Sec61a1/Bax/Sec61g/Hspbp1/Eif2s1/Sec61b/Mapk10/Ssr2/Bag2/Ostc/Dnaja1/Eif2ak3/Tmem258b/Bak1/Ssr4/Dnajb1/Hsp90aa1/Ckap4/Casp12/Ero1a/Hspa1a"
"rno04725","rno04725","Cholinergic synapse",82,0.503514515571906,1.68772931989464,0.00142408724633325,0.0149529160864992,0.0103995844962494,2773,"tags=44%, list=20%, signal=35%","Chrna7/Ache/Chrm1/Cacna1b/Kcnq4/Adcy5/Prkacb/Cacna1c/Pik3cg/Adcy2/Pik3r1/Itpr2/Adcy1/Pik3r6/Prkcb/Creb3l2/Prkca/Gnb5/Chrm3/Plcb1/Camk4/Kcnj12/Gng8/Cacna1a/Gnb4/Gng11/Gnb3/Fyn/Plcb2/Chrm2/Kcnq1/Adcy7/Creb1/Adcy9/Cacna1d/Camk2g"
"rno00970","rno00970","Aminoacyl-tRNA biosynthesis",42,-0.58963649585408,-1.83593031410331,0.00162299364010249,0.0165250261537708,0.0114929693174722,3130,"tags=55%, list=23%, signal=42%","Eprs1/Rars1/Kars1/Fars2/Lars1/Yars2/Mars2/Sars1/Hars1/Mars1/Lars2/Farsa/Aars1/Wars1/Pars2/Iars1/Tars1/Cars1/Farsb/Gars1/Nars1/Vars1/Yars1"
"rno03030","rno03030","DNA replication",34,-0.613749032156929,-1.81409820881932,0.00167650884228248,0.0165678520884386,0.0115227542720344,2880,"tags=74%, list=21%, signal=58%","Lig1/Ssbp1/Mcm2/Pold1/Pola1/Prim2/Prim1/Mcm7/Mcm3/Pole3/Mcm6/Rpa3/Pole/Rfc3/Rfc5/Pola2/Rpa2/Mcm4/Pcna/Rfc2/Fen1/Mcm5/Pold2/Rfc4/Pole2"
"rno05414","rno05414","Dilated cardiomyopathy",72,0.495097120257917,1.62706601233605,0.00186257110665757,0.0178806826239127,0.0124358131030972,1331,"tags=33%, list=10%, signal=30%","Sgce/Dtna/Ryr2/Des/Sspn/Adcy5/Prkacb/Adrb1/Cacnb2/Cacnb1/Cacna1c/Cacna2d1/Tpm2/Atp2a3/Sgca/Adcy2/Lama2/Itga4/Tnnt2/Itgb8/Agt/Adcy1/Tgfb3/Slc8a3"
"rno04950","rno04950","Maturity onset diabetes of the young",17,0.703868728786224,1.71861412507776,0.00221802014455611,0.0207015213491904,0.0143976746225572,468,"tags=35%, list=3%, signal=34%","Rfx6/Nkx2-2/Neurod1/Pax4/Nr5a2/Neurog3"
"rno04960","rno04960","Aldosterone-regulated sodium reabsorption",31,0.623557902806515,1.73002748793817,0.00263022130820851,0.0238852529610286,0.0166119240518432,1524,"tags=42%, list=11%, signal=37%","Atp1a2/Scnn1g/Scnn1b/Hsd11b2/Nr3c2/Scnn1a/Sgk1/Pik3r1/Nherf2/Atp1b2/Prkcb/Prkca/Insr"
"rno05166","rno05166","Human T-cell leukemia virus 1 infection",202,-0.369406780738693,-1.48842435521675,0.00299532563877519,0.0264849845954859,0.0184200080833266,1845,"tags=22%, list=13%, signal=19%","Bcl2l1/Anapc15/Map2k1/Cd40/Bax/RT1-N3/Cdk2/Anapc10/Tp53/Hras/Mapk10/Il1r2/Icam1/Tgfb2/Ranbp1/RT1-T24-1/Pttg1/Ccnb2/Fdps/Nfkbia/Espl1/Bub1b/Ccne2/Zfp36/Myc/Cdkn1a/Tnfrsf1a/Ran/Ccna2/Mad2l1/Cdc20/Cd3g/Slc2a1/Fos/E2f2/Egr1/Msx2/Ccne1/Tnf/Fosl1/Msx1/Mmp7/Adcy8/Cdkn2a"
"rno04742","rno04742","Taste transduction",36,0.58632351162067,1.69254861561315,0.00308629369425423,0.0265896072120364,0.0184927719331832,2090,"tags=56%, list=15%, signal=47%","Scnn1g/Scnn1b/Scn3a/Trpm5/Pde1b/Prkacb/Scnn1a/Cacna1c/Kcnk5/P2ry4/Gnat3/P2ry1/P2rx3/Chrm3/Plcb1/Pde1c/P2rx2/Cacna1a/Gnb3/Plcb2"
"rno05321","rno05321","Inflammatory bowel disease",50,-0.555282654013737,-1.78706150052282,0.00329990602734949,0.0276993909438803,0.0192646140023228,527,"tags=30%, list=4%, signal=29%","Stat3/Il12rb2/Il18rap/Tgfb2/Tlr2/Il4r/Nod2/Il1b/Gata3/Tnf/Il23a/Il1a/Il10/Il17a/Il22"
