"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0019730","BP","GO:0019730","antimicrobial humoral response",74,0.709062587922537,2.54010675443896,7.40182278415773e-12,8.66013265746455e-10,6.7371934017844e-10,768,"tags=38%, list=5%, signal=36%","Mmp7/Nppb/Cxcl3/Defal1/Cxcl6/Defa6/Defa9/Defa24/Defa8/S100a9/Cxcl2/Il17a/Calca/Wfdc18/Cxcl1/Acod1/Ppl/Cxcl10/Wfdc21/Ccl12/Pgc/Reg3b/Tac1/Bcl3/Ccl17/Ccl20/Ccl22/Pglyrp1"
"GO:0071216","BP","GO:0071216","cellular response to biotic stimulus",270,0.465777916922763,1.92390722224008,8.37578105603681e-12,9.65340019622631e-10,7.50991083846066e-10,1984,"tags=28%, list=13%, signal=25%","Tnip3/Cxcl3/Defal1/Cxcl6/Defa6/Defa9/Defa24/Defa8/Nos2/Cxcl2/Mmp8/Cxcl1/Il1a/Csf3/Mmp9/Acod1/Lcn2/Tnf/Arg1/Cxcl10/Il1b/Abcb1b/Serpine1/Ass1/Tlr2/Prdm1/Il6/Gbp4/Fcgr3a/Zc3h12a/Clec7a/P2ry2/Slc7a5/Ccl20/Socs1/Arg2/Bid/Cmpk2/Nfkbiz/Tnfrsf1b/Irgm/Mif/Cxcl16/Tnfaip3/Il12b/Cdk4/Slc12a2/Arid5a/Trem1/Eme1/Scimp/Gbp5/Cd180/Trib1/Sbno2/Tp53/Plaa/Ncl/Nfkbia/Irf8/Nfkbib/Cx3cl1/Cd80/Cd55/Litaf/Bysl/Plscr1/Stap1/Lyn/Nuggc/Bcl2l11/Cd86/Hmgb2/Prdx2/Plau/Cdc73"
"GO:0043204","CC","GO:0043204","perikaryon",164,-0.658738907319432,-1.89233570158791,9.25984296915971e-12,1.05153687364487e-09,8.18048356424063e-10,2689,"tags=43%, list=18%, signal=35%","Slc17a8/Ptprn/Cplx2/Neurl1/Kcnh1/Pam/Reln/Slc2a3/Crmp1/Slc8a2/Epm2a/Nefm/Grik5/Pcsk1/Olfm1/Hspb1/Fzd5/Syt11/Lrrk2/Pde10a/Resp18/Gria3/Cacna1a/Rtn4rl1/Lypd6/Chrna10/Pcsk5/Mcam/Crhr2/Eno2/Scn1b/Nell2/Gjc2/Cpe/Cacna1d/Tmem100/Pcsk2/Mapk10/Kcnb2/Kcna2/Itga1/Map1b/Kcnab1/Rnf112/Rtn4r/Ctnnd2/Hpca/Cacna1h/Glra1/Elavl4/Dlg2/Kif5a/Cacna1c/Grik3/Cryab/Kcnb1/Ntrk2/Gal/Rgs7bp/Prph/Gap43/Ngb/Penk/Cnga3/Kcnc2/Nos1/Grik2/Cacna1e/Ntsr1/Slc5a7"
"GO:0019226","BP","GO:0019226","transmission of nerve impulse",71,-0.772047293093128,-2.0450818915726,1.07846693075602e-11,1.18970309132828e-09,9.25535454710464e-10,1732,"tags=61%, list=12%, signal=54%","Jam3/Cacna1a/P2rx2/Gper1/Npr2/Chrnb2/Agt/Scn3a/Scn1b/P2rx7/Fkbp1b/Cacna1g/Nfasc/Cntnap1/Kcnj8/Kcna2/Kcnma1/Gpr88/Kcnq3/Dpp6/P2rx1/Nrcam/Fgf12/Cacng4/Kcnc4/Ghrl/Cacna1h/Glra1/Scn2a/Cartpt/Chrna5/Ntrk2/Cntnap2/Ntrk3/Cacng7/Chrnb4/Cacnb4/Tnr/Scn7a/Grik2/Scn11a/Cacna1e/Scn9a"
"GO:0099572","CC","GO:0099572","postsynaptic specialization",383,-0.575901430304049,-1.71174795112744,1.07678840180685e-11,1.18970309132828e-09,9.25535454710464e-10,2308,"tags=32%, list=16%, signal=27%","Rapgef4/Mapt/Nefm/Tnik/Grik5/Arc/Flrt3/Lzts3/Prrt1/Hspb1/Cdkl5/Epb41l3/Slc8a1/Epb41l1/Syt11/Chrne/Prnp/Arhgef9/Gria3/Lrfn3/Grin2d/Cabp1/Nr3c2/Slc16a7/Dnajc6/Itpr1/Mpdz/Gper1/Magi2/Igsf9b/Lrrc4/Chrna10/Srcin1/Shank3/Palm/Cdh2/Chrnb2/Map2/Dlg4/Ctnna2/Adcy1/Camk2g/Dclk1/Gng3/Lrrtm3/Frmpd4/Adam22/Nlgn3/Bsn/Sh3gl3/Grin1/Ncs1/Mapk10/Chrm1/Dst/Shank1/Akap5/Dmtn/Syndig1/Samd14/Ina/Arhgap44/Syp/Dmd/Rtn1/Plppr4/Dnm3/Map1b/Rnf112/Snap91/Lrrc4c/Epha7/Camk2a/Nrcam/Dgkb/Ctnnd2/Clstn3/Actn2/Prkn/Cpeb1/Baalc/Cacng4/Lhfpl4/Cap2/Add2/Pak3/Map1a/Ank2/Rgs9/Glra1/Gsg1l/Syn2/Grid1/Chrm4/Dlg2/Lrrc4b/Iqsec3/Dlgap3/Cacna1c/Psd/Grik3/Mapk8ip2/Adgrb1/Rims1/Kcnb1/Ntrk2/Kcnd3/Rgs7bp/Gap43/Cacng7/Dgki/Anks1b/Atp2b2/Slitrk3/Slitrk1/Nos1/Gabra3/Grik2/Cnksr2/Adgrb3/Chrna3"
"GO:0022626","CC","GO:0022626","cytosolic ribosome",125,0.612072473949463,2.33550705166311,1.17495319104137e-11,1.27788571003119e-09,9.94137562827735e-10,4107,"tags=78%, list=28%, signal=57%","LOC691716/RGD1564606/LOC100361854/Rps15al4/Rps27a-ps1/LOC100360573/LOC100362751/Rps27l/Nhp2/Rps20/Rpl9/LOC100363469/Snu13/Rps12/Abce1/Rps18/Rpl37l1/Etf1/Rps17/LOC100365839/Rpl32/Rpl39/Rps15a/Rps3/Rpl38/Rps2/Rps21/Gspt1/Rpl27/Rpl10a/Rpl17/Rps10/RGD1562402/Rpl12/Rps25/Rplp0/Usp10/Rps13/RGD1565131/Dhx29/Rpl34/Rps28/Rps9/Rpl4/Rpl7l1/Rps5/Rpl18a/Rpl37/Rps19/Rpl6/Ascc2/Rpl26/Rpl15/Rpl8/Rps16/Rps24/Rpl14/Rps23/Rpl11/Rps6/Rpl24/Rpl13a/Rps27a/Rpsa/Rps7/Rpl36al1/Rpl22/Rpl30l1/Rps11/Rps15/Rpl7a/Rps8/Rpl35/Rpl28/Rpl18/Rpl30/Rps4x/RGD1560821/Rpl35a/Rplp2/Rpl19/Rpl13/Rpl3/Rpl29/Rpl23/Rpl10/Rps14/Eef1a1/Rpl37a/Rpl31/Ascc3/Rplp1/Rpl23a/Eif2d/Eif2a/Rps3a/Uba52/Repin1"
"GO:0060078","BP","GO:0060078","regulation of postsynaptic membrane potential",125,-0.703544937765142,-1.98197287367534,1.22239151416547e-11,1.29305579073777e-09,1.00593920278909e-09,1946,"tags=47%, list=13%, signal=41%","Chrne/Lrrk2/Gria3/Grin2d/Nr3c2/P2rx2/Slc29a1/Igsf9b/Chrna10/Abat/Shank3/Chrnb2/Dlg4/Prkar1b/P2rx7/Begain/Nlgn3/Syne1/Adrb1/Snca/Grin1/Chrm1/Stx1b/Shank1/Nrxn1/Kcna2/Rgs4/P2rx5/Trpv1/P2rx1/Slc1a7/Prkn/Fgf14/Adora1/Kcnc4/Ghrl/Glra1/Grid1/Celf4/Chrna5/Rgs7/Cacna1c/Npas4/Grik3/Mapk8ip2/Rims1/Rgs7bp/Cntnap2/Dgki/Chrnb4/Chrnb3/Nos1/Htr3a/Htr3b/Gabra3/Grik2/Ntsr1/Chrna6/Chrna3"
"GO:0014069","CC","GO:0014069","postsynaptic density",352,-0.578944714255823,-1.72076231608519,1.22238446067709e-11,1.29305579073777e-09,1.00593920278909e-09,2308,"tags=32%, list=16%, signal=27%","Rapgef4/Mapt/Nefm/Tnik/Grik5/Arc/Flrt3/Lzts3/Prrt1/Hspb1/Cdkl5/Epb41l3/Slc8a1/Epb41l1/Syt11/Prnp/Arhgef9/Gria3/Lrfn3/Grin2d/Cabp1/Nr3c2/Slc16a7/Dnajc6/Itpr1/Mpdz/Gper1/Magi2/Igsf9b/Lrrc4/Srcin1/Shank3/Palm/Cdh2/Map2/Dlg4/Ctnna2/Adcy1/Camk2g/Dclk1/Gng3/Lrrtm3/Frmpd4/Adam22/Bsn/Sh3gl3/Grin1/Ncs1/Mapk10/Chrm1/Dst/Shank1/Akap5/Dmtn/Syndig1/Samd14/Ina/Arhgap44/Syp/Dmd/Rtn1/Plppr4/Dnm3/Map1b/Rnf112/Snap91/Lrrc4c/Epha7/Camk2a/Nrcam/Dgkb/Ctnnd2/Clstn3/Actn2/Prkn/Cpeb1/Baalc/Cacng4/Cap2/Add2/Pak3/Map1a/Ank2/Rgs9/Gsg1l/Syn2/Grid1/Chrm4/Dlg2/Lrrc4b/Iqsec3/Dlgap3/Cacna1c/Psd/Grik3/Mapk8ip2/Adgrb1/Rims1/Ntrk2/Rgs7bp/Gap43/Cacng7/Dgki/Anks1b/Atp2b2/Slitrk3/Slitrk1/Nos1/Grik2/Cnksr2/Adgrb3"
"GO:0015079","MF","GO:0015079","potassium ion transmembrane transporter activity",118,-0.70728373684575,-1.98076479173768,1.31035412648307e-11,1.36737223847328e-09,1.06375405403113e-09,1897,"tags=49%, list=13%, signal=43%","Kcnh6/Slc12a4/Kcnd1/Kcne2/Trpm5/Slc9a2/Kcne4/Slc9a3/Kcns3/Pkd2/Kcnt1/Kcnip2/Kcnj5/Kcnip4/Kcng4/Kcnj10/Kcnj8/Kcnb2/Kcna2/Kcne5/Slc12a8/Abcc9/Kcnma1/Kcnip3/Lrrc55/Tmem38a/Kcnh2/Kcnj11/Kcnab1/Kcnq3/Kcnq5/Abcc8/Atp1b2/Kcnc1/Kcnn3/Kcng2/Kcnk3/Kcnt2/Kcnj3/Slc24a3/Kcnc4/Kcnj12/Scn2b/Kcnq4/Kcnmb1/Snap25/Grik3/Kcnb1/Kcnip1/Kcnn2/Kcnd3/Eef1a2/Kcna5/Atp1a2/Kcnc2/Slc24a2/Grik2/Kcnf1"
"GO:0016247","MF","GO:0016247","channel regulator activity",122,-0.698188329470771,-1.96429389082638,1.4566473183206e-11,1.49976407894288e-09,1.16674894675869e-09,1848,"tags=42%, list=12%, signal=37%","Wnk2/Cabp1/Kcne2/Itpr1/Cacna2d2/Kcne4/Sgk1/Agt/Scn3b/Scn1b/Rem1/Kcnip2/Fkbp1b/Kcnip4/Mcub/Gnao1/Nrxn3/Nrxn1/Kcne5/Abcc9/Kcnip3/Lrrc55/Cav1/Kcnab1/Fxyd6/Dpp6/Flna/Trpv1/Cav3/Fgf12/Cacnb2/Fgf14/Cacng4/Atp2b4/Ank2/Cacna2d3/Rrad/Prkg1/Scn2b/Nrxn2/Fxyd1/Kcnmb1/Fgf13/Kcnip1/Scn4b/Hpcal4/Fxyd7/Cacng7/Kcna5/Nos1/Dpp10"
"GO:0001505","BP","GO:0001505","regulation of neurotransmitter levels",196,-0.632765413665544,-1.8330478365188,1.99859925352879e-11,2.03068203101965e-09,1.57977921605108e-09,2609,"tags=43%, list=18%, signal=36%","Cplx2/Prkcg/Kcnh1/Edn3/Lin7b/Mef2c/Mctp1/Syn1/Sncaip/Slc6a5/Nat8l/Grik5/Slc18a2/P2ry4/Itgb3/Pdyn/Slc6a4/Rab3a/Syde1/Stxbp1/Syt11/Unc13a/Lrrk2/Syt3/Napb/Brsk1/Cacna1a/Sv2a/Slc4a8/P2rx2/Slc29a1/Stxbp5l/Gper1/Hrh3/Npy1r/Syt9/P2rx7/Apba2/Asic1/Stx2/Snca/Gdnf/Ncs1/Rimbp2/Kcnj10/Nrxn3/Kcnj8/Stx1b/Nrxn1/Ngf/Apba1/Syp/Ptprn2/Snap91/Abcc8/P2rx1/Camk2a/Syngr3/Slc1a7/Cacna1b/Erc2/Prkn/Sv2c/Slc22a3/Kcnc4/Sncg/Pde1b/Syn2/Doc2b/Nrxn2/Rims3/Snap25/Rims1/Syt1/Ntrk2/Syt4/Dgki/Atp1a2/Cacnb4/Sv2b/Gfap/Nos1/Cacna1e/Tacr2/Chrna3"
"GO:0006836","BP","GO:0006836","neurotransmitter transport",205,-0.635293466079902,-1.84174953214049,2.24226047362717e-11,2.24866693212325e-09,1.74936165727823e-09,2716,"tags=44%, list=18%, signal=36%","Prkca/Slc17a8/Slc22a4/Cplx2/Prkcg/Kcnh1/Edn3/Lin7b/Mef2c/Mctp1/Syn1/Sncaip/Slc6a5/Nat8l/Grik5/Slc18a2/P2ry4/Itgb3/Pdyn/Slc6a4/Rab3a/Syde1/Stxbp1/Syt11/Unc13a/Lrrk2/Syt3/Napb/Brsk1/Cacna1a/Sv2a/Slc4a8/P2rx2/Slc29a1/Stxbp5l/Gper1/Npy1r/Syt9/P2rx7/Apba2/Asic1/Slc6a7/Stx2/Snca/Gdnf/Ncs1/Rimbp2/Kcnj10/Nrxn3/Kcnj8/Stx1b/Nrxn1/Ngf/Apba1/Syp/Ptprn2/Snap91/Abcc8/P2rx1/Camk2a/Syngr3/Slc1a7/Cacna1b/Erc2/Prkn/Sv2c/Slc22a3/Kcnc4/Slc6a17/Sncg/Slc6a15/Syn2/Doc2b/Nrxn2/Rims3/Snap25/Rims1/Syt1/Ntrk2/Syt4/Slc10a4/Dgki/Atp1a2/Cacnb4/Sv2b/Gfap/Nos1/Cacna1e/Tacr2/Chrna3"
"GO:0099106","MF","GO:0099106","ion channel regulator activity",120,-0.700611796353022,-1.96732873866038,2.28896205480815e-11,2.26607243426007e-09,1.76290235449259e-09,1848,"tags=42%, list=12%, signal=37%","Wnk2/Cabp1/Kcne2/Itpr1/Cacna2d2/Kcne4/Sgk1/Agt/Scn3b/Scn1b/Rem1/Kcnip2/Fkbp1b/Kcnip4/Mcub/Gnao1/Nrxn3/Nrxn1/Kcne5/Abcc9/Kcnip3/Lrrc55/Cav1/Kcnab1/Fxyd6/Dpp6/Flna/Trpv1/Cav3/Fgf12/Cacnb2/Fgf14/Cacng4/Atp2b4/Ank2/Cacna2d3/Rrad/Prkg1/Scn2b/Nrxn2/Fxyd1/Kcnmb1/Fgf13/Kcnip1/Scn4b/Hpcal4/Fxyd7/Cacng7/Kcna5/Nos1/Dpp10"
"GO:0006959","BP","GO:0006959","humoral immune response",140,0.576770412319972,2.18628428810675,2.91628979340406e-11,2.85058098540078e-09,2.21762369766249e-09,768,"tags=27%, list=5%, signal=26%","Mmp7/Nppb/Cxcl3/Defal1/Cxcl6/Defa6/Defa9/Defa24/Defa8/S100a9/Cxcl2/Il17a/Cfi/Calca/Wfdc18/Cxcl1/Fcer2/Acod1/C3/Tnf/Ppl/Cxcl10/Il1b/Wfdc21/Ccl12/Pgc/Ccr7/Reg3b/Tac1/Bcl3/Ccl17/Exo1/Ccl20/A2m/Gata3/Ccl22/Spns2/Pglyrp1"
"GO:0044325","MF","GO:0044325","transmembrane transporter binding",149,-0.673359015571362,-1.91302834215,2.98355067687688e-11,2.87987229085541e-09,2.24041101486004e-09,2082,"tags=39%, list=14%, signal=34%","Ank3/Slc8a1/Atp2a3/Lrrk2/Pkd1/Prnp/Cabp1/Hap1/Kcne2/Rapgef3/Fhl4/Itpr1/Kcne4/Bag2/Casr/Scn3b/Scn1b/Pkd2/Rem1/Kcnip2/Fkbp1b/Hrc/Kcng4/Ank1/Kcnb2/Kcne5/Abcc9/Kcnip3/Lrrc55/Kcnj11/Cav1/Rnf207/Kcnab1/Kcnq3/Flna/Abcc8/Kcnc1/Cav3/Fhl1/Fgf12/Actn2/Tcap/Akap6/Ank2/Rims3/Tmem74/Cacna1c/Snap25/Fgf13/Rims1/Kcnb1/Kcnip1/Scn4b/Kcnd3/Cntnap2/Kcnc2/Nos1/Dpp10"
"GO:0086003","BP","GO:0086003","cardiac muscle cell contraction",66,-0.776255913671681,-2.03077501603902,3.74977773034932e-11,3.57478810293302e-09,2.78102423744036e-09,1539,"tags=55%, list=10%, signal=49%","Kcne2/Kcne4/Scn3b/Scn1b/Gja5/Cacna1d/Kcnj5/Adcy10/Cacna1g/Adrb1/Ryr2/Kcnj8/Kcne5/Gsn/Abcc9/Kcnh2/Cav1/Rnf207/Cav3/Cacnb2/Adora1/Cacna2d1/Cacna1h/Akap6/Ank2/Scn2b/Fxyd1/Cacna1c/Fgf13/Ctnna3/Scn4b/Kcnn2/Kcnd3/Sgcd/Kcna5/Atp1a2"
"GO:0071222","BP","GO:0071222","cellular response to lipopolysaccharide",235,0.476501150878434,1.96049057052449,3.81194514446755e-11,3.58973663482664e-09,2.79265352239747e-09,2138,"tags=31%, list=14%, signal=27%","Tnip3/Cxcl3/Defal1/Cxcl6/Defa6/Defa9/Defa24/Defa8/Nos2/Cxcl2/Mmp8/Cxcl1/Il1a/Csf3/Mmp9/Acod1/Lcn2/Tnf/Arg1/Cxcl10/Il1b/Serpine1/Ass1/Prdm1/Il6/Gbp4/Fcgr3a/Zc3h12a/P2ry2/Slc7a5/Ccl20/Socs1/Arg2/Cmpk2/Nfkbiz/Tnfrsf1b/Irgm/Mif/Cxcl16/Tnfaip3/Il12b/Cdk4/Slc12a2/Arid5a/Trem1/Scimp/Gbp5/Cd180/Trib1/Sbno2/Plaa/Ncl/Nfkbia/Irf8/Nfkbib/Cx3cl1/Cd80/Cd55/Litaf/Bysl/Plscr1/Stap1/Lyn/Nuggc/Cd86/Hmgb2/Prdx2/Plau/Cdc73/Malt1/Hif1a/Cx3cr1/Adam9"
"GO:0070588","BP","GO:0070588","calcium ion transmembrane transport",256,-0.611218393424207,-1.78771152603255,5.00820288563501e-11,4.65943887745465e-09,3.62483371823957e-09,2805,"tags=40%, list=19%, signal=33%","F2/Cabp2/Cabp4/P2rx6/Fyn/Gimap5/Aplnr/Tmem38b/Stim1/Clic2/Tgfb2/Pkdrej/Stac2/Slc8a2/Micu3/Htr2a/Ano6/Trpm4/Gas6/Itgb3/Slc8a1/Xcl1/Atp2a3/Slc25a23/Pkd1/Prnp/Grin2d/Cabp1/Nalf2/Cacna1a/Rapgef3/Trpm5/Itpr1/P2rx2/Nol3/Tmc1/Cacna2d2/Gper1/Chrna10/Anxa6/Trpm6/Fgf2/Pkd2/P2rx7/Plcd1/Rem1/Gjc2/Fkbp1b/Cacna1d/Asic1/Ptger3/Hrc/Cacna1g/Ccl21/Adrb1/Ryr2/Snca/Mcub/Trpv3/Grin1/Ncs1/Kcnj8/Akap5/Ngf/Dmd/Agtr1a/Tmem38a/Cav1/Ms4a2/Plcb1/P2rx5/Plp1/Trpv1/Htr2b/P2rx1/Cacnb1/Cacna1b/Cacnb2/Slc24a3/Cacng4/Atp2b4/Gpm6a/Adcyap1r1/Cacna2d1/Cacna1h/Akap6/Ank2/Rgs9/Cacna2d3/Trpc4/Cacna1c/Trpm3/Cacng7/Atp2b2/Atp1a2/Cacnb4/Slc24a2/Atp2b3/Nalcn/Scn11a/Cacna1e/Ntsr1/Ryr3"
"GO:0030216","BP","GO:0030216","keratinocyte differentiation",107,0.616681422127342,2.33707144856893,5.94312536450388e-11,5.4634302457975e-09,4.2503028139378e-09,1388,"tags=31%, list=9%, signal=28%","Krt36/Dsg4/Tgm1/Il17a/Pnpla1/Cdkn2a/Sprr1a/Krt87/Msx2/Il1a/Krt17/Krt7/Krt84/Krt81/Krt75/Krt83/Epha2/Anxa1/Cdkn1a/Krt80/Reg3b/Grhl1/Cyp26b1/Etv4/Nfkbiz/Sfn/Ezh2/Trim16/Foxn1/Exph5/Slc39a2/Flnb/Tmem79"
"GO:0008015","BP","GO:0008015","blood circulation",444,-0.54421298734352,-1.62285575754255,1.0689329364022e-10,9.71094133517384e-09,7.55467525454779e-09,2972,"tags=41%, list=20%, signal=34%","C2cd4a/Ece1/Myl4/Rgs2/P2ry1/Nos3/Ccn2/Cftr/Coro2b/Ager/Sema3a/Emilin1/Rps6ka2/Mmp2/Tbxas1/Prkca/Hrh1/Tmem38b/Plvap/Sptbn4/Il18/Snta1/Epas1/Vegfb/Tgfb2/Ddah1/Edn3/Cd38/Avpr1a/Myh7b/Tbxa2r/Postn/Ptprm/Pde3a/Scn5a/Htr2a/Thrb/Trpm4/Npr1/Ace/Gas6/Map2k6/Slc6a4/Thra/Foxc2/Slc8a1/Zeb2/Olr59/C2cd4b/Acvrl1/Kcnh6/Vstm4/Ptp4a3/Apoe/S100a1/Mgll/Nr3c2/Kcne2/Cysltr1/Emp2/Klf2/Pde5a/P2rx2/Tpm1/Gper1/Cldn5/Scnn1b/Col1a2/Kcne4/Angpt1/Gjc1/Abat/Npr2/Sod3/Pcsk5/Casr/Agt/Scn3b/Hrh3/Crhr2/Npy1r/Adora2b/Scn1b/Comp/Alox5/Klk1b3/Ppara/Gja5/Ehd3/Apela/Fkbp1b/Cacna1d/Kcnj5/Adcy10/Cd36/Crp/Ptger3/Hey2/Hrc/Cacna1g/Adrb1/Cpa3/Ryr2/Fermt2/Smtn/Gnao1/Chga/Scnn1g/Kcnj8/Cnr1/Kcne5/Gsn/Npr3/Abcc9/Gucy1a1/Rgs4/Kcnma1/Itga1/Slc4a3/Dmd/Agtr1a/Akap12/Pde2a/Tmem38a/Kcnh2/Cav1/Rnf207/Rarres2/Tacr1/Trpv1/Abcc8/Irag1/Htr2b/P2rx1/Cav3/Cacna1b/Adra1d/Ar/Cacnb2/Ace2/Nmu/Adora1/Asb15/Atp2b4/Acta2/Ghrl/Tcap/Sgcg/Cacna2d1/Cacna1h/Akap6/Ank2/Edn2/Prkg1/Scn2b/Sult1a1/Fxyd1/Cartpt/Tacr3/Kcnmb1/Cacna1c/Fgf13/Ctnna3/Scn4b/Kcnn2/Kcnd3/Sgcd/Dbh/Tac3/Popdc2/Kcna5/Atp1a2/Bves/Ptgis/Oprl1/Cps1/Nos1/Cacna1e/Lep/Ntsr1/Adrb3/Myl1/Oxtr/Tacr2"
"GO:0071219","BP","GO:0071219","cellular response to molecule of bacterial origin",244,0.46713977178346,1.94835355706002,1.16664263613965e-10,1.04753656235702e-08,8.149362943022e-09,1984,"tags=29%, list=13%, signal=25%","Tnip3/Cxcl3/Defal1/Cxcl6/Defa6/Defa9/Defa24/Defa8/Nos2/Cxcl2/Mmp8/Cxcl1/Il1a/Csf3/Mmp9/Acod1/Lcn2/Tnf/Arg1/Cxcl10/Il1b/Serpine1/Ass1/Tlr2/Prdm1/Il6/Gbp4/Fcgr3a/Zc3h12a/P2ry2/Slc7a5/Ccl20/Socs1/Arg2/Cmpk2/Nfkbiz/Tnfrsf1b/Irgm/Mif/Cxcl16/Tnfaip3/Il12b/Cdk4/Slc12a2/Arid5a/Trem1/Scimp/Gbp5/Cd180/Trib1/Sbno2/Plaa/Ncl/Nfkbia/Irf8/Nfkbib/Cx3cl1/Cd80/Cd55/Litaf/Bysl/Plscr1/Stap1/Lyn/Nuggc/Cd86/Hmgb2/Prdx2/Plau/Cdc73"
"GO:0099565","BP","GO:0099565","chemical synaptic transmission, postsynaptic",107,-0.713441439319251,-1.9765823608922,1.33098415132761e-10,1.1813631743163e-08,9.19047374667472e-09,1946,"tags=45%, list=13%, signal=39%","Chrne/Lrrk2/Grin2d/P2rx2/Slc29a1/Igsf9b/Chrna10/Abat/Shank3/Chrnb2/Dlg4/Prkar1b/P2rx7/Begain/Nlgn3/Syne1/Adrb1/Snca/Grin1/Stx1b/Shank1/Nrxn1/Rgs4/P2rx5/Trpv1/P2rx1/Slc1a7/Prkn/Adora1/Ghrl/Glra1/Celf4/Chrna5/Npas4/Mapk8ip2/Rims1/Cntnap2/Dgki/Anks1b/Chrnb4/Chrnb3/Htr3a/Htr3b/Gabra3/Grik2/Ntsr1/Chrna6/Chrna3"
"GO:0099003","BP","GO:0099003","vesicle-mediated transport in synapse",248,-0.602112769403072,-1.75772734927249,1.42951408458584e-10,1.25439860922407e-08,9.75865655589879e-09,2609,"tags=35%, list=18%, signal=29%","Cplx2/Prkcg/Iqsec1/Kcnh1/Vamp4/Syn1/Rapgef4/Grik5/Arc/Slc18a2/P2ry4/Itgb3/Rab3a/Syde1/Stxbp1/Syt11/Unc13a/Lrrk2/Syt3/Napb/Dnm1/Brsk1/Hip1/Hap1/Cacna1a/Sv2a/Dnajc6/Slc4a8/P2rx2/Stxbp5l/Magi2/Cdh2/Prkar1b/Pcdh17/Npy1r/Syt9/Lpar1/P2rx7/Nsg1/Apba2/Nlgn3/Stx2/Syne1/Bsn/Sh3gl3/Snca/Ncs1/Rimbp2/Mapk10/Ston1/Stx1b/Nrxn1/Akap5/Syndig1/Apba1/Syp/Dnm3/Snap91/P2rx1/Camk2a/Cacna1b/Hpca/Erc2/Syt6/Prkn/Sv2c/Amph/Atp6v1g2/Fgf14/Scrn1/Sncg/Gsg1l/Syn2/Doc2b/Rims3/Snap25/Rims1/Syt1/Syt4/Sncb/Slc10a4/Slc2a4/Cacnb4/Sv2b/Caly/Cacna1e"
"GO:0030048","BP","GO:0030048","actin filament-based movement",111,-0.697480233348942,-1.93610340954104,1.50134669471293e-10,1.30262912096329e-08,1.01338682279441e-08,2268,"tags=44%, list=15%, signal=38%","Scn5a/Trpm4/Sun2/Syne2/Zeb2/Frmd6/Kcne2/Emp2/Tpm1/Kcne4/Scn3b/Scn1b/Gja5/Cacna1d/Kcnj5/Adcy10/Ptger3/Cacna1g/Adrb1/Ryr2/Kcnj8/Kcne5/Gsn/Abcc9/Kcnh2/Cav1/Rnf207/Cav3/Cacnb2/Adora1/Acta2/Cacna2d1/Cacna1h/Akap6/Ank2/Epdr1/Scn2b/Fxyd1/Myh2/Cacna1c/Fgf13/Ctnna3/Scn4b/Kcnn2/Kcnd3/Sgcd/Kcna5/Atp1a2/Nos1"
"GO:0034705","CC","GO:0034705","potassium channel complex",72,-0.760543448123623,-2.02291141574903,1.59234751690741e-10,1.36623416950656e-08,1.06286868760124e-08,1188,"tags=51%, list=8%, signal=47%","Kcns3/Kcnip2/Kcnj5/Kcnip4/Kcng4/Kcnj8/Kcnb2/Kcna2/Kcne5/Abcc9/Kcnma1/Kcnip3/Lrrc55/Kcnh2/Kcnj11/Kcnab1/Kcnq3/Dpp6/Kcnq5/Abcc8/Kcnc1/Kcng2/Kcnj3/Kcnc4/Kcnmb1/Snap25/Grik3/Kcnb1/Kcnip1/Kcnd3/Eef1a2/Cntnap2/Kcna5/Kcnc2/Grik2/Dpp10/Kcnf1"
"GO:0005262","MF","GO:0005262","calcium channel activity",79,-0.737542907174643,-1.98534936828321,1.64169113582006e-10,1.39309219239588e-08,1.08376302048873e-08,1828,"tags=47%, list=12%, signal=41%","Pkd1/Grin2d/Nalf2/Cacna1a/Trpm5/Itpr1/Tmc1/Cacna2d2/Chrna10/Anxa6/Trpm6/Pkd2/Cacna1d/Cacna1g/Ryr2/Trpv3/Grin1/Ncs1/Rimbp2/Trpv1/Cacnb1/Cacna1b/Cacnb2/Slc24a3/Cacng4/Gpm6a/Cacna2d1/Cacna1h/Cacna2d3/Trpc4/Cacna1c/Trpm3/Cacng7/Cacnb4/Slc24a2/Cacna1e/Ryr3"
