"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"rno03008","rno03008","Ribosome biogenesis in eukaryotes",74,0.649291267024311,2.38038332367922,2.81130980259595e-08,7.26615456670953e-07,5.14458312053995e-07,3848,"tags=76%, list=26%, signal=56%","Rn5-8s/Rn18s/Heatr1/Fbl/Nxt1/Ran/Nop58/Nop56/Rcl1/Gar1/Utp18/Nhp2/Gtpbp4/Pop1/Utp4/Wdr43/Utp15/Emg1/Gnl3/Rbm28/Snu13/Mdn1/Rpp38/Pwp2/Tbl3/Rpp40/Utp14a/Wdr36/Rpp25/Mphosph10/Ak6/Pop4/LOC102551819/Nob1/Riok2/Nat10/Gnl2/Tcof1/Nmd3/Wdr3/Xpo1/Xrn2/Imp3/Wdr75/Fcf1/Csnk2b/Imp4/Nop10/Lsg1/Utp6/Pop7/Gnl3l/Afg2a/Csnk2a2/Nvl/Dkc1"
"rno03040","rno03040","Spliceosome",130,0.522380925945297,2.0787098287048,2.72744910852247e-08,7.26615456670953e-07,5.14458312053995e-07,4060,"tags=60%, list=27%, signal=44%","RGD1566093/LOC120095396/LOC687679/Ppil1/Snrpg/Lsm2/Snrpa/LOC100359916/LOC100911361/Snu13/Alyref/Eftud2/Snrpd2/Sf3b3/Snrpd1/Snrpb/Snrnp40/Snrpd3/Hnrnpa1/Lsm7/Snrpf/Hspa8/Snrpc/Snrpa1/Magoh/Eif4a3/Usp39/Bcas2/Lsm4/Snrpb2/Prpf31/LOC120096281/Lsm3/Hnrnpc/Prpf4/Sf3b5/Ncbp1/Lsm5/Pcbp1/Ctnnbl1/Ppih/Srsf3/Prpf19/Dhx15/Thoc3/Lsm8/Sf3a2/Bud31/Rbm8a/Snrpe/Phf5a/Srsf10/Ppie/U2af1/Plrg1/Sf3b6/Aqr/Sf3a3/Prpf40a/Tra2b/Srsf1/Isy1/Sf3a1/Hnrnpa3/Cherp/Tra2a/Lsm6/Rbm17/Rbm22/Prpf38a/Srsf7/Thoc1/Hnrnpk/Tcerg1/Snrnp200/Sf3b4/Hnrnpm/Sf3b2"
"rno04261","rno04261","Adrenergic signaling in cardiomyocytes",121,-0.653690953454665,-1.85822094218976,2.46510576113265e-08,7.26615456670953e-07,5.14458312053995e-07,2991,"tags=47%, list=20%, signal=38%","Adcy4/Myl4/Pik3r6/Fxyd2/Ppp2r3a/Prkca/Creb5/Rps6ka5/Kcnk2/Slc8a2/Rapgef4/Scn5a/Creb3l4/Mapk12/Creb3l2/Mapk11/Slc8a1/Adcy9/Atp2a3/Rapgef3/Creb3l1/Akt3/Tpm1/Cacna2d2/Agt/Adcy1/Camk2g/Scn1b/Ppp1r1a/Cacna1d/Adrb1/Ryr2/Agtr1a/Plcb1/Atp1b2/Camk2a/Cacnb1/Adra1d/Cacnb2/Cacng4/Atp2b4/Cacna2d1/Cacna2d3/Adcy5/Ppp2r2c/Cacna1c/Scn4b/Tpm2/Popdc3/Cacng7/Popdc2/Atp2b2/Atp1a2/Bves/Cacnb4/Scn7a/Atp2b3"
"rno05162","rno05162","Measles",116,0.505668546509939,1.9811097604124,5.17859097411946e-07,1.24286183378867e-05,8.79971097857893e-06,3050,"tags=41%, list=21%, signal=33%","Oas2/Il1a/Mx2/Oas1b/Oas1i/Il1b/Oas1a/Irf7/Tlr2/Oas3/Ccne1/Il6/Cd3g/Ccnd2/Ccne2/Mx1/Bid/Slamf1/Cd3d/Tnfaip3/Fos/Il12b/Cd3e/Cdk4/Eif2s1/Cblb/Bcl2l1/Tp53/Nfkbia/Nfkbib/Eif2ak2/Il2ra/Bax/Cd28/Hspa8/Rack1/Casp8/Bak1/Ccnd1/Cdk6/Traf3/Stat2/Ikbke/Stat1/Pik3cb/Adar/Ifih1/Csnk2b"
"rno05323","rno05323","Rheumatoid arthritis",71,0.585585991812305,2.14268287758684,9.88983315018582e-07,2.21532262564162e-05,1.56849283645052e-05,676,"tags=25%, list=5%, signal=24%","Cxcl3/Cxcl6/Cxcl2/Il17a/Cxcl1/Il1a/Mmp3/Tnf/Il1b/Il23a/Ccl3/Ccl12/Tlr2/Tnfsf11/Il6/Ctla4/Ccl20/Ltb"
"rno03050","rno03050","Proteasome",40,0.706642322775685,2.28561914651901,1.77265362031932e-06,3.72257260267058e-05,2.63565604073794e-05,4066,"tags=95%, list=27%, signal=69%","Psmb8/Psmd14/Psma5/Psmb9/Psma3/Psma6/Psmd8/Psmc6/Psmd2/Psmb5/Psmb6/Psme2/Psmd1/Psmd3/Psmb2/Psma1/Psmb7/Adrm1/Psma2/Psmb4/Psmd12/Pomp/Psmd11/Psmc2/Psmc3/Psmf1/Psma4/Psmb3/Psmc1/Psmc4/Psme4/Psmc5/Psmb1/Psme1/Psmd13/Psmd4/Psmd7/Psma7"
"rno05169","rno05169","Epstein-Barr virus infection",184,0.429789750801972,1.72842120387031,2.12643329434094e-06,4.20283286410915e-05,2.97568993511487e-05,2979,"tags=37%, list=20%, signal=30%","Oas2/Fcer2/Oas1b/Tnf/Oas1i/Cxcl10/Oas1a/Irf7/Tlr2/Oas3/Cdkn1a/Ccne1/Il6/Cd3g/Myc/Rbpjl/Ccnd2/Ccne2/Bid/Cd3d/Cd44/Tnfaip3/Blnk/Cd3e/Tap1/E2f2/Cdk4/Ccna2/Gadd45g/E2f3/Runx3/Psmd14/Itgal/Tp53/Nfkbia/Nfkbib/Eif2ak2/Lyn/RT1-M2/Bcl2l11/Skp2/Sap30/Bax/Psmd8/Psmc6/Psmd2/RT1-T24-1/Nfkbie/Psmd1/Casp8/Cd247/Bak1/Psmd3/RT1-S3/Ccnd1/Cdk6/Adrm1/Psmd12/Cd40/Traf3/Stat2/Ikbke/Icam1/Psmd11/Stat1/Pik3cb/Psmc2/Psmc3"
"rno04668","rno04668","TNF signaling pathway",111,0.495020954512382,1.90986796027158,3.67730225518469e-06,6.85117969472221e-05,4.85077259087475e-05,1126,"tags=21%, list=8%, signal=19%","Cxcl3/Cxcl6/Cxcl2/Cxcl1/Mmp3/Mmp9/Tnf/Cxcl10/Il1b/Ccl12/Ptgs2/Ripk3/Il6/Socs3/Bcl3/Ccl20/Tnfrsf1b/Tnfaip3/Fos/Lif/Pgam5/Rhbdf2/Junb"
"rno04713","rno04713","Circadian entrainment",79,-0.659355997800225,-1.79392408391392,3.87417899403934e-06,6.85117969472221e-05,4.85077259087475e-05,2102,"tags=52%, list=14%, signal=45%","Prkca/Rasd1/Rps6ka5/Prkcg/Gng13/Gucy1a2/Prkg2/Per1/Adcy9/Gng7/Per3/Gria3/Grin2d/Gng11/Itpr1/Gnb3/Adcy1/Camk2g/Gnb5/Gng3/Cacna1d/Kcnj5/Adcy10/Cacna1g/Ryr2/Grin1/Gnao1/Gucy1b1/Gucy1a1/Gng8/Plcb1/Camk2a/Kcnj3/Adcyap1r1/Cacna1h/Adcy5/Prkg1/Cacna1c/Mtnr1a/Nos1/Ryr3"
"rno05412","rno05412","Arrhythmogenic right ventricular cardiomyopathy",71,-0.675542940378747,-1.82045568909681,5.32588969539816e-06,8.94749468826891e-05,6.33500563768413e-05,1597,"tags=42%, list=11%, signal=38%","Cacna2d2/Itga9/Cdh2/Itga5/Ctnna2/Sgce/Tcf7l1/Cacna1d/Ryr2/Itga1/Lama2/Cav3/Cacnb1/Itga7/Cacnb2/Actn2/Cacng4/Sgcg/Cacna2d1/Dtna/Cacna2d3/Sspn/Sgca/Cacna1c/Ctnna3/Sgcd/Des/Cacng7/Cacnb4/Nos1"
"rno05410","rno05410","Hypertrophic cardiomyopathy",75,-0.657802014545461,-1.78248886891305,5.91465255818964e-06,9.46344409310342e-05,6.70030816115719e-05,2675,"tags=53%, list=18%, signal=44%","Itga2b/Snta1/Prkaa2/Tgfb2/Slc8a2/Ace/Itgb3/Slc8a1/Atp2a3/Prkab2/Igf1/Tpm1/Cacna2d2/Itga9/Itga5/Agt/Sgce/Cacna1d/Ryr2/Tgfb3/Itga1/Lama2/Cav3/Cacnb1/Itga7/Cacnb2/Cacng4/Sgcg/Cacna2d1/Dtna/Cacna2d3/Sspn/Sgca/Cacna1c/Tpm2/Sgcd/Des/Cacng7/Cacnb4/Nos1"
"rno05164","rno05164","Influenza A",132,0.458351380105114,1.82019016282196,7.89447044364169e-06,0.000120570094048346,8.53660440317236e-05,2992,"tags=33%, list=20%, signal=27%","Plg/Oas2/Il1a/Mx2/Oas1b/Tnf/Oas1i/Cxcl10/Il1b/Oas1a/Irf7/Ccl12/Oas3/Rsad2/Il6/Socs3/Mx1/Bid/Nxt1/Il12b/Actg1/Cdk4/Eif2s1/Tmprss2/Nfkbia/Nfkbib/Eif2ak2/Trim25/Pml/Bax/Dnajb1/Fdps/Casp8/Bak1/Cdk6/Xpo1/Traf3/Stat2/Ikbke/Icam1/Stat1/Pik3cb/Adar/Ifih1"
"rno05414","rno05414","Dilated cardiomyopathy",79,-0.64151224206363,-1.74537619283512,1.39540836720969e-05,0.000198062943154084,0.000140232534939921,2097,"tags=47%, list=14%, signal=40%","Itgb3/Slc8a1/Adcy9/Atp2a3/Igf1/Tpm1/Cacna2d2/Itga9/Itga5/Agt/Adcy1/Sgce/Cacna1d/Adrb1/Ryr2/Tgfb3/Itga1/Lama2/Cav3/Cacnb1/Itga7/Cacnb2/Cacng4/Sgcg/Cacna2d1/Dtna/Cacna2d3/Sspn/Adcy5/Sgca/Cacna1c/Tpm2/Sgcd/Des/Cacng7/Cacnb4/Nos1"
"rno04728","rno04728","Dopaminergic synapse",107,-0.613414708588046,-1.71393498388672,1.41473530824345e-05,0.000198062943154084,0.000140232534939921,2780,"tags=36%, list=19%, signal=29%","Ppp2r3a/Prkca/Creb5/Prkcg/Gnal/Gng13/Slc18a2/Creb3l4/Mapk12/Creb3l2/Mapk11/Gng7/Gria3/Cacna1a/Gng11/Creb3l1/Itpr1/Akt3/Gnb3/Camk2g/Gnb5/Kif5c/Gng3/Cacna1d/Kcnj5/Gnao1/Mapk10/Gng8/Plcb1/Camk2a/Cacna1b/Kcnj3/Adcy5/Ppp2r2c/Kif5a/Cacna1c/Maob/Caly"
"rno03030","rno03030","DNA replication",34,0.698656145550518,2.14798860881959,1.62071313801546e-05,0.000217823845749278,0.000154223650185892,2793,"tags=71%, list=19%, signal=57%","Mcm3/Mcm5/Mcm6/Pole2/Mcm7/Mcm4/Mcm2/Pcna/Fen1/Pole/Rfc5/Rfc2/Pola1/Rnaseh2b/Rfc4/Prim2/Pold1/Pold2/Rpa2/Rfc3/Prim1/Pola2/Lig1/Pole3"
"rno04725","rno04725","Cholinergic synapse",93,-0.637244587417975,-1.75994392089099,1.74139788929539e-05,0.000225042188770481,0.000159334381773586,2057,"tags=39%, list=14%, signal=34%","Creb3l4/Creb3l2/Adcy9/Gng7/Cacna1a/Gng11/Creb3l1/Itpr1/Akt3/Gnb3/Chrnb2/Adcy1/Camk2g/Gnb5/Gng3/Cacna1d/Gnao1/Chrm1/Ache/Gng8/Plcb1/Kcnq3/Kcnq5/Camk2a/Cacna1b/Chat/Kcnj3/Kcnj12/Adcy5/Chrm4/Kcnq4/Cacna1c/Chrnb4/Chrna6/Slc5a7/Chrna3"
"rno03013","rno03013","Nucleocytoplasmic transport",98,0.483563019407578,1.82245377743192,1.9071150914902e-05,0.000237329878052114,0.000168034312154692,3815,"tags=58%, list=26%, signal=43%","Rangap1/Nxt1/Nup205/Ran/Nup43/Ndc1/Aaas/Nup133/Ipo5/Nup85/Nup155/Ipo7/Nup107/Alyref/Nup93/Cse1l/Xpot/Nup210/Xpo5/Rnps1/Thoc7/Nup62/Magoh/Eif4a3/Nup188/LOC100360413/Nmd3/Nup35/Xpo4/Kpna3/Xpo1/Ncbp1/Ipo4/Kpnb1/Nup160/Ipo8/Ipo9/Nup153/Sumo1/Thoc3/Pom121/Thoc5/Thoc6/Tnpo1/Kpna4/Nup54/Rbm8a/Kpna2/Tnpo3/Upf1/Nup98/Rae1/Nup88/LOC100359600/Eef1a1/Thoc1/Xpo6"
"rno04925","rno04925","Aldosterone synthesis and secretion",80,-0.633323704688764,-1.72777727868664,2.8570751615593e-05,0.000340912718546529,0.000241373040073671,2716,"tags=41%, list=18%, signal=34%","Prkca/Prkd3/Creb5/Prkcg/Creb3l4/Npr1/Creb3l2/Adcy9/Creb3l1/Itpr1/Lipe/Agt/Adcy1/Camk2g/Cacna1d/Kcnj5/Hsd3b1/Cacna1g/Hsd3b3/Hsd3b2/Agtr1a/Pde2a/Plcb1/Atp1b2/Camk2a/Kcnk3/Atp2b4/Cacna1h/Adcy5/Cacna1c/Atp2b2/Atp1a2/Atp2b3"
"rno05166","rno05166","Human T-cell leukemia virus 1 infection",203,0.382907385573622,1.54398580740839,2.94240143983612e-05,0.000340912718546529,0.000241373040073671,2503,"tags=27%, list=17%, signal=23%","Mmp7/Adcy8/Cdkn2a/Msx2/Fosl1/Msx1/Tnf/Il1r2/Cdkn1a/Ccne1/Il6/Cd3g/Myc/Ccnd2/Ccne2/Mad2l1/Cd3d/Ets2/Fos/Cd3e/Ran/E2f2/Tcf3/Chek1/Cdk4/Cdc20/Ccna2/Bub1b/Ranbp1/E2f3/Bcl2l1/Egr1/Itgal/Slc2a1/Tp53/Tert/Ccnb2/Nfkbia/Atr/Espl1/Chek2/Nras/RT1-M2/Il2ra/Bax/Pttg1/Smad2/Fdps/Tgfbr1/RT1-T24-1/Tgfb1/RT1-S3/Ccnd1/Kat2a/Xpo1"
"rno04060","rno04060","Cytokine-cytokine receptor interaction",188,0.389672606572289,1.59101792355841,3.4276445716885e-05,0.000383896192029112,0.000271806201123369,1727,"tags=32%, list=12%, signal=29%","Cxcl3/Cxcl6/Cxcl2/Il17a/Cxcl1/Il17c/Il1a/Csf3/Il1rn/Tnf/Tnfrsf19/Tnfrsf9/Cxcl10/Il1b/Cxcr2/Il23a/Ccl3/Osm/Ccl12/Csf3r/Il22/Il1r2/Tnfsf11/Tnfrsf12a/Ccr7/Il6/Ccr4/Inhbb/Tnfrsf4/Ccl17/Ccl20/Ltb/Il20ra/Ccl4/Ccl22/Thpol1/Tnfrsf1b/Tnfrsf18/Il1rap/Cxcr6/Cxcl16/Ebi3/Il12b/Tnfrsf11b/Lif/Inhba/Tnfrsf13b/Cxcr4/Tnfrsf17/Il18rap/Ccr6/Il7r/Il1rl1/Tnfrsf8/Crlf2/Il21r/Tnfrsf25/Cx3cl1/Ccl25/Csf2rb"
"rno04921","rno04921","Oxytocin signaling pathway",120,-0.581177236764238,-1.65061423755127,3.7474598372749e-05,0.000406176292040118,0.000287580958649958,3137,"tags=42%, list=21%, signal=33%","Adcy7/Pla2g4c/Cacnb3/Myl6/Adcy4/Rgs2/Nos3/Pik3r6/Prkca/Prkcg/Rcan1/Prkaa2/Mef2c/Cd38/Nfatc4/Npr1/Gucy1a2/Adcy9/Prkab2/Ppp1r12a/Itpr1/Cacna2d2/Npr2/Adcy1/Camk2g/Cacna1d/Kcnj5/Ppp1r12c/Ryr2/Gnao1/Gucy1b1/Gucy1a1/Plcb1/Camk2a/Cacnb1/Cacnb2/Kcnj3/Cacng4/Cacna2d1/Kcnj12/Cacna2d3/Ppp1r12b/Mylk/Adcy5/Cacna1c/Myl9/Cacng7/Cacnb4/Oxtr/Ryr3"
"rno04974","rno04974","Protein digestion and absorption",76,-0.630675611913927,-1.70926142232279,4.42059237888284e-05,0.000464162199782698,0.000328636143956422,2914,"tags=59%, list=20%, signal=48%","Kcnk5/Fxyd2/Slc36a4/Slc16a10/Col15a1/Col5a2/Slc8a2/Col6a3/Slc8a1/Col11a2/Col6a4/Col1a1/Col6a2/Col5a3/Col6a1/Col4a5/Col16a1/Col5a1/Col1a2/Col3a1/Col6a5/Col24a1/Col8a1/Slc9a3/Col20a1/Slc7a15/Xpnpep2/Col27a1/Col9a2/Col28a1/Eln/Col4a6/Col8a2/Cpa3/Col11a1/Mep1a/Pga5/Col4a3/Atp1b2/Col25a1/Ace2/Col6a6/Col14a1/Slc6a19/Atp1a2"
"rno05146","rno05146","Amoebiasis",83,0.497192255828141,1.8292071173423,4.86798928147068e-05,0.000495649817749742,0.000350930008807775,660,"tags=22%, list=4%, signal=21%","Serpinb13/Serpinb3/Serpinb3a/Cxcl3/Nos2/Cxcl2/Cxcl1/Prdx1l1/Tnf/Arg1/Il1b/Lamc2/Il1r2/Tlr2/Il6/Prdx1/Arg2/Lama1"
